Boid,Speed,TimeElapsed
Boid53,5,15.51703
Boid54,5,15.51703
Boid55,5,15.51703
Boid56,5,15.51703
Boid57,5,15.51703
Boid58,5,15.51703
Boid59,5,15.51703
Boid60,5,15.51703
Boid61,5,15.51703
Boid62,5,15.51703
Boid63,5,15.51703
Boid64,5,15.51703
Boid65,5,15.51703
Boid66,5,15.51703
Boid67,5,15.51703
Boid68,5,15.51703
Boid69,5,15.51703
Boid70,5,15.51703
Boid71,5,15.51703
Boid72,5,15.51703
Boid73,5,15.51703
Boid74,5,15.51703
Boid75,5,15.51703
Boid76,5,15.51703
Boid77,5,15.51703
Boid78,5,15.51703
Boid79,5,15.51703
Boid80,5,15.51703
Boid81,5,15.51703
Boid82,5,15.51703
Boid83,5,15.51703
Boid84,5,15.51703
Boid85,5,15.51703
Boid86,5,15.51703
Boid87,5,15.51703
Boid88,5,15.51703
Boid89,5,15.51703
Boid90,5,15.51703
Boid91,5,15.51703
Boid92,5,15.51703
Boid93,5,15.51703
Boid94,5,15.51703
Boid95,5,15.51703
Boid96,5,15.51703
Boid97,5,15.51703
Boid98,5,15.51703
Boid99,5,15.51703
Boid100,5,15.51703
Boid101,5,15.51703
Boid102,5,15.51703
Boid103,5,15.51703
Boid104,5,15.51703
Boid105,5,15.51703
Boid106,5,15.51703
Boid107,5,15.51703
Boid108,5,15.51703
Boid109,5,15.51703
Boid110,5,15.51703
Boid111,5,15.51703
Boid112,5,15.51703
Boid113,5,15.51703
Boid114,5,15.51703
Boid115,5,15.51703
Boid116,5,15.51703
Boid117,5,15.51703
Boid118,5,15.51703
Boid119,5,15.51703
Boid120,5,15.51703
Boid121,5,15.51703
Boid122,5,15.51703
Boid123,5,15.51703
Boid124,5,15.51703
Boid125,5,15.51703
Boid126,5,15.51703
Boid127,5,15.51703
Boid128,5,15.51703
Boid129,5,15.51703
Boid130,5,15.51703
Boid131,5,15.51703
Boid132,5,15.51703
Boid133,5,15.51703
Boid134,5,15.51703
Boid135,5,15.51703
Boid136,5,15.51703
Boid137,5,15.51703
Boid138,5,15.51703
Boid139,5,15.51703
Boid140,5,15.51703
Boid141,5,15.51703
Boid142,5,15.51703
Boid143,5,15.51703
Boid144,5,15.51703
Boid145,5,15.51703
Boid146,5,15.51703
Boid147,5,15.51703
Boid148,5,15.51703
Boid149,5,15.51703
Boid0,5,15.58035
Boid1,5,15.58035
Boid2,5,15.58035
Boid3,5,15.58035
Boid4,5,15.58035
Boid5,5,15.58035
Boid6,5,15.58035
Boid7,5,15.58035
Boid8,5,15.58035
Boid9,5,15.58035
Boid10,5,15.58035
Boid11,5,15.58035
Boid12,5,15.58035
Boid13,5,15.58035
Boid14,5,15.58035
Boid15,5,15.58035
Boid16,5,15.58035
Boid17,5,15.58035
Boid18,5,15.58035
Boid19,5,15.58035
Boid20,5,15.58035
Boid21,5,15.58035
Boid22,5,15.58035
Boid23,5,15.58035
Boid24,5,15.58035
Boid25,5,15.58035
Boid26,5,15.58035
Boid27,5,15.58035
Boid28,5,15.58035
Boid29,5,15.58035
Boid30,5,15.58035
Boid31,5,15.58035
Boid32,5,15.58035
Boid33,5,15.58035
Boid34,5,15.58035
Boid35,5,15.58035
Boid36,5,15.58035
Boid37,5,15.58035
Boid38,5,15.58035
Boid39,5,15.58035
Boid40,5,15.58035
Boid41,5,15.58035
Boid42,5,15.58035
Boid43,5,15.58035
Boid44,5,15.58035
Boid45,5,15.58035
Boid46,5,15.58035
Boid47,5,15.58035
Boid48,5,15.58035
Boid49,5,15.58035
Boid50,5,15.58035
Boid51,5,15.58035
Boid52,5,15.58035
Boid53,5,15.58035
Boid54,5,15.58035
Boid55,5,15.58035
Boid56,5,15.58035
Boid57,5,15.58035
Boid58,5,15.58035
Boid59,5,15.58035
Boid60,5,15.58035
Boid61,5,15.58035
Boid62,5,15.58035
Boid63,5,15.58035
Boid64,5,15.58035
Boid65,5,15.58035
Boid66,5,15.58035
Boid67,5,15.58035
Boid68,5,15.58035
Boid69,5,15.58035
Boid70,5,15.58035
Boid71,5,15.58035
Boid72,5,15.58035
Boid73,5,15.58035
Boid74,5,15.58035
Boid75,5,15.58035
Boid76,5,15.58035
Boid77,5,15.58035
Boid78,5,15.58035
Boid79,5,15.58035
Boid80,5,15.58035
Boid81,5,15.58035
Boid82,5,15.58035
Boid83,5,15.58035
Boid84,5,15.58035
Boid85,5,15.58035
Boid86,5,15.58035
Boid87,5,15.58035
Boid88,5,15.58035
Boid89,5,15.58035
Boid90,5,15.58035
Boid91,5,15.58035
Boid92,5,15.58035
Boid93,5,15.58035
Boid94,5,15.58035
Boid95,5,15.58035
Boid96,5,15.58035
Boid97,5,15.58035
Boid98,5,15.58035
Boid99,5,15.58035
Boid100,5,15.58035
Boid101,5,15.58035
Boid102,5,15.58035
Boid103,5,15.58035
Boid104,5,15.58035
Boid105,5,15.58035
Boid106,5,15.58035
Boid107,5,15.58035
Boid108,5,15.58035
Boid109,5,15.58035
Boid110,5,15.58035
Boid111,5,15.58035
Boid112,5,15.58035
Boid113,5,15.58035
Boid114,5,15.58035
Boid115,5,15.58035
Boid116,5,15.58035
Boid117,5,15.58035
Boid118,5,15.58035
Boid119,5,15.58035
Boid120,5,15.58035
Boid121,5,15.58035
Boid122,5,15.58035
Boid123,5,15.58035
Boid124,5,15.58035
Boid125,5,15.58035
Boid126,5,15.58035
Boid127,5,15.58035
Boid128,5,15.58035
Boid129,5,15.58035
Boid130,5,15.58035
Boid131,5,15.58035
Boid132,5,15.58035
Boid133,5,15.58035
Boid134,5,15.58035
Boid135,5,15.58035
Boid136,5,15.58035
Boid137,5,15.58035
Boid138,5,15.58035
Boid139,5,15.58035
Boid140,5,15.58035
Boid141,5,15.58035
Boid142,5,15.58035
Boid143,5,15.58035
Boid144,5,15.58035
Boid145,5,15.58035
Boid146,5,15.58035
Boid147,5,15.58035
Boid148,5,15.58035
Boid149,5,15.58035
Boid0,5,15.65062
Boid1,5,15.65062
Boid2,5,15.65062
Boid3,5,15.65062
Boid4,5,15.65062
Boid5,5,15.65062
Boid6,5,15.65062
Boid7,5,15.65062
Boid8,5,15.65062
Boid9,5,15.65062
Boid10,5,15.65062
Boid11,5,15.65062
Boid12,5,15.65062
Boid13,5,15.65062
Boid14,5,15.65062
Boid15,5,15.65062
Boid16,5,15.65062
Boid17,5,15.65062
Boid18,5,15.65062
Boid19,5,15.65062
Boid20,5,15.65062
Boid21,5,15.65062
Boid22,5,15.65062
Boid23,5,15.65062
Boid24,5,15.65062
Boid25,5,15.65062
Boid26,5,15.65062
Boid27,5,15.65062
Boid28,5,15.65062
Boid29,5,15.65062
Boid30,5,15.65062
Boid31,5,15.65062
Boid32,5,15.65062
Boid33,5,15.65062
Boid34,5,15.65062
Boid35,5,15.65062
Boid36,5,15.65062
Boid37,5,15.65062
Boid38,5,15.65062
Boid39,5,15.65062
Boid40,5,15.65062
Boid41,5,15.65062
Boid42,5,15.65062
Boid43,5,15.65062
Boid44,5,15.65062
Boid45,5,15.65062
Boid46,5,15.65062
Boid47,5,15.65062
Boid48,5,15.65062
Boid49,5,15.65062
Boid50,5,15.65062
Boid51,5,15.65062
Boid52,5,15.65062
Boid53,5,15.65062
Boid54,5,15.65062
Boid55,5,15.65062
Boid56,5,15.65062
Boid57,5,15.65062
Boid58,5,15.65062
Boid59,5,15.65062
Boid60,5,15.65062
Boid61,5,15.65062
Boid62,5,15.65062
Boid63,5,15.65062
Boid64,5,15.65062
Boid65,5,15.65062
Boid66,5,15.65062
Boid67,5,15.65062
Boid68,5,15.65062
Boid69,5,15.65062
Boid70,5,15.65062
Boid71,5,15.65062
Boid72,5,15.65062
Boid73,5,15.65062
Boid74,5,15.65062
Boid75,5,15.65062
Boid76,5,15.65062
Boid77,5,15.65062
Boid78,5,15.65062
Boid79,5,15.65062
Boid80,5,15.65062
Boid81,5,15.65062
Boid82,5,15.65062
Boid83,5,15.65062
Boid84,5,15.65062
Boid85,5,15.65062
Boid86,5,15.65062
Boid87,5,15.65062
Boid88,5,15.65062
Boid89,5,15.65062
Boid90,5,15.65062
Boid91,5,15.65062
Boid92,5,15.65062
Boid93,5,15.65062
Boid94,5,15.65062
Boid95,5,15.65062
Boid96,5,15.65062
Boid97,5,15.65062
Boid98,5,15.65062
Boid99,5,15.65062
Boid100,5,15.65062
Boid101,5,15.65062
Boid102,5,15.65062
Boid103,5,15.65062
Boid104,5,15.65062
Boid105,5,15.65062
Boid106,5,15.65062
Boid107,5,15.65062
Boid108,5,15.65062
Boid109,5,15.65062
Boid110,5,15.65062
Boid111,5,15.65062
Boid112,5,15.65062
Boid113,5,15.65062
Boid114,5,15.65062
Boid115,5,15.65062
Boid116,5,15.65062
Boid117,5,15.65062
Boid118,5,15.65062
Boid119,5,15.65062
Boid120,5,15.65062
Boid121,5,15.65062
Boid122,5,15.65062
Boid123,5,15.65062
Boid124,5,15.65062
Boid125,5,15.65062
Boid126,5,15.65062
Boid127,5,15.65062
Boid128,5,15.65062
Boid129,5,15.65062
Boid130,5,15.65062
Boid131,5,15.65062
Boid132,5,15.65062
Boid133,5,15.65062
Boid134,5,15.65062
Boid135,5,15.65062
Boid136,5,15.65062
Boid137,5,15.65062
Boid138,5,15.65062
Boid139,5,15.65062
Boid140,5,15.65062
Boid141,5,15.65062
Boid142,5,15.65062
Boid143,5,15.65062
Boid144,5,15.65062
Boid145,5,15.65062
Boid146,5,15.65062
Boid147,5,15.65062
Boid148,5,15.65062
Boid149,5,15.65062
Boid0,5,15.71842
Boid1,5,15.71842
Boid2,5,15.71842
Boid3,5,15.71842
Boid4,5,15.71842
Boid5,5,15.71842
Boid6,5,15.71842
Boid7,5,15.71842
Boid8,5,15.71842
Boid9,5,15.71842
Boid10,5,15.71842
Boid11,5,15.71842
Boid12,5,15.71842
Boid13,5,15.71842
Boid14,5,15.71842
Boid15,5,15.71842
Boid16,5,15.71842
Boid17,5,15.71842
Boid18,5,15.71842
Boid19,5,15.71842
Boid20,5,15.71842
Boid21,5,15.71842
Boid22,5,15.71842
Boid23,5,15.71842
Boid24,5,15.71842
Boid25,5,15.71842
Boid26,5,15.71842
Boid27,5,15.71842
Boid28,5,15.71842
Boid29,5,15.71842
Boid30,5,15.71842
Boid31,5,15.71842
Boid32,5,15.71842
Boid33,5,15.71842
Boid34,5,15.71842
Boid35,5,15.71842
Boid36,5,15.71842
Boid37,5,15.71842
Boid38,5,15.71842
Boid39,5,15.71842
Boid40,5,15.71842
Boid41,5,15.71842
Boid42,5,15.71842
Boid43,5,15.71842
Boid44,5,15.71842
Boid45,5,15.71842
Boid46,5,15.71842
Boid47,5,15.71842
Boid48,5,15.71842
Boid49,5,15.71842
Boid50,5,15.71842
Boid51,5,15.71842
Boid52,5,15.71842
Boid53,4.309585,15.71842
Boid54,5,15.71842
Boid55,5,15.71842
Boid56,5,15.71842
Boid57,5,15.71842
Boid58,5,15.71842
Boid59,5,15.71842
Boid60,5,15.71842
Boid61,5,15.71842
Boid62,5,15.71842
Boid63,5,15.71842
Boid64,5,15.71842
Boid65,5,15.71842
Boid66,5,15.71842
Boid67,5,15.71842
Boid68,5,15.71842
Boid69,5,15.71842
Boid70,5,15.71842
Boid71,5,15.71842
Boid72,5,15.71842
Boid73,5,15.71842
Boid74,5,15.71842
Boid75,5,15.71842
Boid76,5,15.71842
Boid77,5,15.71842
Boid78,5,15.71842
Boid79,5,15.71842
Boid80,5,15.71842
Boid81,5,15.71842
Boid82,5,15.71842
Boid83,5,15.71842
Boid84,5,15.71842
Boid85,5,15.71842
Boid86,5,15.71842
Boid87,5,15.71842
Boid88,5,15.71842
Boid89,5,15.71842
Boid90,5,15.71842
Boid91,5,15.71842
Boid92,5,15.71842
Boid93,5,15.71842
Boid94,5,15.71842
Boid95,5,15.71842
Boid96,5,15.71842
Boid97,5,15.71842
Boid98,5,15.71842
Boid99,5,15.71842
Boid100,5,15.71842
Boid101,5,15.71842
Boid102,5,15.71842
Boid103,5,15.71842
Boid104,5,15.71842
Boid105,5,15.71842
Boid106,5,15.71842
Boid107,5,15.71842
Boid108,5,15.71842
Boid109,5,15.71842
Boid110,5,15.71842
Boid111,5,15.71842
Boid112,5,15.71842
Boid113,5,15.71842
Boid114,5,15.71842
Boid115,5,15.71842
Boid116,5,15.71842
Boid117,5,15.71842
Boid118,5,15.71842
Boid119,5,15.71842
Boid120,5,15.71842
Boid121,5,15.71842
Boid122,5,15.71842
Boid123,5,15.71842
Boid124,5,15.71842
Boid125,5,15.71842
Boid126,5,15.71842
Boid127,5,15.71842
Boid128,5,15.71842
Boid129,5,15.71842
Boid130,5,15.71842
Boid131,5,15.71842
Boid132,5,15.71842
Boid133,5,15.71842
Boid134,5,15.71842
Boid135,5,15.71842
Boid136,5,15.71842
Boid137,5,15.71842
Boid138,5,15.71842
Boid139,5,15.71842
Boid140,5,15.71842
Boid141,5,15.71842
Boid142,5,15.71842
Boid143,5,15.71842
Boid144,5,15.71842
Boid145,5,15.71842
Boid146,5,15.71842
Boid147,5,15.71842
Boid148,5,15.71842
Boid149,5,15.71842
Boid0,5,15.78137
Boid1,5,15.78137
Boid2,5,15.78137
Boid3,5,15.78137
Boid4,5,15.78137
Boid5,5,15.78137
Boid6,5,15.78137
Boid7,5,15.78137
Boid8,5,15.78137
Boid9,5,15.78137
Boid10,5,15.78137
Boid11,5,15.78137
Boid12,5,15.78137
Boid13,5,15.78137
Boid14,5,15.78137
Boid15,5,15.78137
Boid16,5,15.78137
Boid17,5,15.78137
Boid18,5,15.78137
Boid19,5,15.78137
Boid20,5,15.78137
Boid21,5,15.78137
Boid22,5,15.78137
Boid23,5,15.78137
Boid24,5,15.78137
Boid25,5,15.78137
Boid26,5,15.78137
Boid27,5,15.78137
Boid28,5,15.78137
Boid29,5,15.78137
Boid30,5,15.78137
Boid31,5,15.78137
Boid32,5,15.78137
Boid33,5,15.78137
Boid34,5,15.78137
Boid35,5,15.78137
Boid36,5,15.78137
Boid37,5,15.78137
Boid38,5,15.78137
Boid39,5,15.78137
Boid40,5,15.78137
Boid41,5,15.78137
Boid42,5,15.78137
Boid43,5,15.78137
Boid44,5,15.78137
Boid45,5,15.78137
Boid46,5,15.78137
Boid47,5,15.78137
Boid48,5,15.78137
Boid49,5,15.78137
Boid50,5,15.78137
Boid51,5,15.78137
Boid52,5,15.78137
Boid53,5,15.78137
Boid54,5,15.78137
Boid55,5,15.78137
Boid56,5,15.78137
Boid57,5,15.78137
Boid58,5,15.78137
Boid59,5,15.78137
Boid60,5,15.78137
Boid61,5,15.78137
Boid62,3.089111,15.78137
Boid63,5,15.78137
Boid64,5,15.78137
Boid65,5,15.78137
Boid66,5,15.78137
Boid67,5,15.78137
Boid68,5,15.78137
Boid69,5,15.78137
Boid70,5,15.78137
Boid71,5,15.78137
Boid72,5,15.78137
Boid73,5,15.78137
Boid74,5,15.78137
Boid75,5,15.78137
Boid76,5,15.78137
Boid77,5,15.78137
Boid78,5,15.78137
Boid79,5,15.78137
Boid80,5,15.78137
Boid81,5,15.78137
Boid82,5,15.78137
Boid83,5,15.78137
Boid84,5,15.78137
Boid85,5,15.78137
Boid86,5,15.78137
Boid87,5,15.78137
Boid88,5,15.78137
Boid89,5,15.78137
Boid90,5,15.78137
Boid91,5,15.78137
Boid92,5,15.78137
Boid93,5,15.78137
Boid94,5,15.78137
Boid95,5,15.78137
Boid96,5,15.78137
Boid97,5,15.78137
Boid98,5,15.78137
Boid99,5,15.78137
Boid100,5,15.78137
Boid101,5,15.78137
Boid102,5,15.78137
Boid103,5,15.78137
Boid104,5,15.78137
Boid105,5,15.78137
Boid106,5,15.78137
Boid107,5,15.78137
Boid108,5,15.78137
Boid109,5,15.78137
Boid110,5,15.78137
Boid111,5,15.78137
Boid112,5,15.78137
Boid113,5,15.78137
Boid114,5,15.78137
Boid115,5,15.78137
Boid116,5,15.78137
Boid117,5,15.78137
Boid118,5,15.78137
Boid119,5,15.78137
Boid120,5,15.78137
Boid121,5,15.78137
Boid122,5,15.78137
Boid123,5,15.78137
Boid124,5,15.78137
Boid125,5,15.78137
Boid126,5,15.78137
Boid127,5,15.78137
Boid128,5,15.78137
Boid129,5,15.78137
Boid130,5,15.78137
Boid131,5,15.78137
Boid132,5,15.78137
Boid133,5,15.78137
Boid134,5,15.78137
Boid135,5,15.78137
Boid136,5,15.78137
Boid137,5,15.78137
Boid138,5,15.78137
Boid139,5,15.78137
Boid140,5,15.78137
Boid141,5,15.78137
Boid142,5,15.78137
Boid143,5,15.78137
Boid144,5,15.78137
Boid145,5,15.78137
Boid146,5,15.78137
Boid147,5,15.78137
Boid148,5,15.78137
Boid149,5,15.78137
Boid0,5,15.84256
Boid1,5,15.84256
Boid2,5,15.84256
Boid3,5,15.84256
Boid4,5,15.84256
Boid5,5,15.84256
Boid6,5,15.84256
Boid7,5,15.84256
Boid8,5,15.84256
Boid9,5,15.84256
Boid10,5,15.84256
Boid11,5,15.84256
Boid12,5,15.84256
Boid13,5,15.84256
Boid14,5,15.84256
Boid15,5,15.84256
Boid16,5,15.84256
Boid17,5,15.84256
Boid18,5,15.84256
Boid19,5,15.84256
Boid20,5,15.84256
Boid21,5,15.84256
Boid22,5,15.84256
Boid23,5,15.84256
Boid24,5,15.84256
Boid25,5,15.84256
Boid26,5,15.84256
Boid27,5,15.84256
Boid28,5,15.84256
Boid29,5,15.84256
Boid30,5,15.84256
Boid31,5,15.84256
Boid32,5,15.84256
Boid33,5,15.84256
Boid34,5,15.84256
Boid35,5,15.84256
Boid36,5,15.84256
Boid37,5,15.84256
Boid38,5,15.84256
Boid39,5,15.84256
Boid40,5,15.84256
Boid41,5,15.84256
Boid42,5,15.84256
Boid43,5,15.84256
Boid44,5,15.84256
Boid45,5,15.84256
Boid46,5,15.84256
Boid47,5,15.84256
Boid48,5,15.84256
Boid49,5,15.84256
Boid50,5,15.84256
Boid51,5,15.84256
Boid52,5,15.84256
Boid53,5,15.84256
Boid54,5,15.84256
Boid55,5,15.84256
Boid56,5,15.84256
Boid57,5,15.84256
Boid58,5,15.84256
Boid59,5,15.84256
Boid60,5,15.84256
Boid61,5,15.84256
Boid62,5,15.84256
Boid63,5,15.84256
Boid64,4.356154,15.84256
Boid65,5,15.84256
Boid66,5,15.84256
Boid67,5,15.84256
Boid68,5,15.84256
Boid69,5,15.84256
Boid70,5,15.84256
Boid71,5,15.84256
Boid72,5,15.84256
Boid73,5,15.84256
Boid74,5,15.84256
Boid75,5,15.84256
Boid76,5,15.84256
Boid77,5,15.84256
Boid78,5,15.84256
Boid79,5,15.84256
Boid80,5,15.84256
Boid81,5,15.84256
Boid82,5,15.84256
Boid83,5,15.84256
Boid84,5,15.84256
Boid85,5,15.84256
Boid86,5,15.84256
Boid87,5,15.84256
Boid88,5,15.84256
Boid89,5,15.84256
Boid90,5,15.84256
Boid91,5,15.84256
Boid92,5,15.84256
Boid93,5,15.84256
Boid94,5,15.84256
Boid95,5,15.84256
Boid96,5,15.84256
Boid97,5,15.84256
Boid98,5,15.84256
Boid99,5,15.84256
Boid100,5,15.84256
Boid101,5,15.84256
Boid102,5,15.84256
Boid103,5,15.84256
Boid104,5,15.84256
Boid105,5,15.84256
Boid106,5,15.84256
Boid107,5,15.84256
Boid108,5,15.84256
Boid109,5,15.84256
Boid110,5,15.84256
Boid111,5,15.84256
Boid112,5,15.84256
Boid113,5,15.84256
Boid114,5,15.84256
Boid115,5,15.84256
Boid116,5,15.84256
Boid117,5,15.84256
Boid118,5,15.84256
Boid119,5,15.84256
Boid120,5,15.84256
Boid121,5,15.84256
Boid122,5,15.84256
Boid123,5,15.84256
Boid124,5,15.84256
Boid125,5,15.84256
Boid126,5,15.84256
Boid127,5,15.84256
Boid128,5,15.84256
Boid129,5,15.84256
Boid130,5,15.84256
Boid131,5,15.84256
Boid132,5,15.84256
Boid133,5,15.84256
Boid134,5,15.84256
Boid135,5,15.84256
Boid136,5,15.84256
Boid137,5,15.84256
Boid138,5,15.84256
Boid139,5,15.84256
Boid140,5,15.84256
Boid141,5,15.84256
Boid142,5,15.84256
Boid143,5,15.84256
Boid144,5,15.84256
Boid145,5,15.84256
Boid146,5,15.84256
Boid147,5,15.84256
Boid148,5,15.84256
Boid149,5,15.84256
Boid0,5,15.90438
Boid1,5,15.90438
Boid2,5,15.90438
Boid3,5,15.90438
Boid4,5,15.90438
Boid5,5,15.90438
Boid6,5,15.90438
Boid7,5,15.90438
Boid8,5,15.90438
Boid9,5,15.90438
Boid10,5,15.90438
Boid11,5,15.90438
Boid12,5,15.90438
Boid13,5,15.90438
Boid14,5,15.90438
Boid15,5,15.90438
Boid16,5,15.90438
Boid17,5,15.90438
Boid18,5,15.90438
Boid19,5,15.90438
Boid20,5,15.90438
Boid21,5,15.90438
Boid22,5,15.90438
Boid23,5,15.90438
Boid24,5,15.90438
Boid25,5,15.90438
Boid26,5,15.90438
Boid27,5,15.90438
Boid28,5,15.90438
Boid29,5,15.90438
Boid30,5,15.90438
Boid31,5,15.90438
Boid32,5,15.90438
Boid33,5,15.90438
Boid34,5,15.90438
Boid35,5,15.90438
Boid36,5,15.90438
Boid37,5,15.90438
Boid38,5,15.90438
Boid39,5,15.90438
Boid40,5,15.90438
Boid41,5,15.90438
Boid42,5,15.90438
Boid43,5,15.90438
Boid44,5,15.90438
Boid45,5,15.90438
Boid46,5,15.90438
Boid47,5,15.90438
Boid48,5,15.90438
Boid49,5,15.90438
Boid50,5,15.90438
Boid51,5,15.90438
Boid52,5,15.90438
Boid53,5,15.90438
Boid54,5,15.90438
Boid55,5,15.90438
Boid56,5,15.90438
Boid57,5,15.90438
Boid58,5,15.90438
Boid59,5,15.90438
Boid60,5,15.90438
Boid61,5,15.90438
Boid62,5,15.90438
Boid63,5,15.90438
Boid64,5,15.90438
Boid65,5,15.90438
Boid66,5,15.90438
Boid67,5,15.90438
Boid68,5,15.90438
Boid69,5,15.90438
Boid70,5,15.90438
Boid71,5,15.90438
Boid72,5,15.90438
Boid73,5,15.90438
Boid74,5,15.90438
Boid75,5,15.90438
Boid76,5,15.90438
Boid77,5,15.90438
Boid78,5,15.90438
Boid79,5,15.90438
Boid80,5,15.90438
Boid81,5,15.90438
Boid82,5,15.90438
Boid83,5,15.90438
Boid84,5,15.90438
Boid85,5,15.90438
Boid86,5,15.90438
Boid87,5,15.90438
Boid88,5,15.90438
Boid89,5,15.90438
Boid90,5,15.90438
Boid91,5,15.90438
Boid92,5,15.90438
Boid93,5,15.90438
Boid94,5,15.90438
Boid95,5,15.90438
Boid96,5,15.90438
Boid97,5,15.90438
Boid98,5,15.90438
Boid99,5,15.90438
Boid100,5,15.90438
Boid101,5,15.90438
Boid102,5,15.90438
Boid103,5,15.90438
Boid104,5,15.90438
Boid105,5,15.90438
Boid106,5,15.90438
Boid107,5,15.90438
Boid108,5,15.90438
Boid109,5,15.90438
Boid110,5,15.90438
Boid111,5,15.90438
Boid112,5,15.90438
Boid113,5,15.90438
Boid114,5,15.90438
Boid115,5,15.90438
Boid116,5,15.90438
Boid117,5,15.90438
Boid118,5,15.90438
Boid119,5,15.90438
Boid120,5,15.90438
Boid121,5,15.90438
Boid122,5,15.90438
Boid123,5,15.90438
Boid124,5,15.90438
Boid125,5,15.90438
Boid126,5,15.90438
Boid127,5,15.90438
Boid128,5,15.90438
Boid129,5,15.90438
Boid130,5,15.90438
Boid131,5,15.90438
Boid132,5,15.90438
Boid133,5,15.90438
Boid134,5,15.90438
Boid135,5,15.90438
Boid136,5,15.90438
Boid137,5,15.90438
Boid138,5,15.90438
Boid139,5,15.90438
Boid140,5,15.90438
Boid141,5,15.90438
Boid142,5,15.90438
Boid143,5,15.90438
Boid144,5,15.90438
Boid145,5,15.90438
Boid146,5,15.90438
Boid147,5,15.90438
Boid148,5,15.90438
Boid149,5,15.90438
Boid0,5,15.96597
Boid1,5,15.96597
Boid2,5,15.96597
Boid3,5,15.96597
Boid4,5,15.96597
Boid5,5,15.96597
Boid6,5,15.96597
Boid7,5,15.96597
Boid8,5,15.96597
Boid9,5,15.96597
Boid10,5,15.96597
Boid11,5,15.96597
Boid12,5,15.96597
Boid13,5,15.96597
Boid14,5,15.96597
Boid15,5,15.96597
Boid16,5,15.96597
Boid17,5,15.96597
Boid18,5,15.96597
Boid19,5,15.96597
Boid20,5,15.96597
Boid21,5,15.96597
Boid22,5,15.96597
Boid23,5,15.96597
Boid24,5,15.96597
Boid25,5,15.96597
Boid26,5,15.96597
Boid27,5,15.96597
Boid28,5,15.96597
Boid29,5,15.96597
Boid30,5,15.96597
Boid31,5,15.96597
Boid32,5,15.96597
Boid33,5,15.96597
Boid34,5,15.96597
Boid35,5,15.96597
Boid36,5,15.96597
Boid37,5,15.96597
Boid38,5,15.96597
Boid39,5,15.96597
Boid40,5,15.96597
Boid41,5,15.96597
Boid42,5,15.96597
Boid43,5,15.96597
Boid44,5,15.96597
Boid45,5,15.96597
Boid46,5,15.96597
Boid47,5,15.96597
Boid48,5,15.96597
Boid49,5,15.96597
Boid50,5,15.96597
Boid51,5,15.96597
Boid52,5,15.96597
Boid53,5,15.96597
Boid54,5,15.96597
Boid55,5,15.96597
Boid56,5,15.96597
Boid57,5,15.96597
Boid58,5,15.96597
Boid59,5,15.96597
Boid60,5,15.96597
Boid61,5,15.96597
Boid62,5,15.96597
Boid63,5,15.96597
Boid64,5,15.96597
Boid65,5,15.96597
Boid66,5,15.96597
Boid67,5,15.96597
Boid68,5,15.96597
Boid69,5,15.96597
Boid70,5,15.96597
Boid71,5,15.96597
Boid72,5,15.96597
Boid73,5,15.96597
Boid74,5,15.96597
Boid75,5,15.96597
Boid76,5,15.96597
Boid77,5,15.96597
Boid78,5,15.96597
Boid79,5,15.96597
Boid80,5,15.96597
Boid81,5,15.96597
Boid82,5,15.96597
Boid83,5,15.96597
Boid84,5,15.96597
Boid85,5,15.96597
Boid86,5,15.96597
Boid87,5,15.96597
Boid88,5,15.96597
Boid89,5,15.96597
Boid90,5,15.96597
Boid91,5,15.96597
Boid92,5,15.96597
Boid93,5,15.96597
Boid94,5,15.96597
Boid95,5,15.96597
Boid96,5,15.96597
Boid97,5,15.96597
Boid98,5,15.96597
Boid99,5,15.96597
Boid100,5,15.96597
Boid101,5,15.96597
Boid102,5,15.96597
Boid103,5,15.96597
Boid104,5,15.96597
Boid105,5,15.96597
Boid106,5,15.96597
Boid107,5,15.96597
Boid108,5,15.96597
Boid109,5,15.96597
Boid110,5,15.96597
Boid111,5,15.96597
Boid112,5,15.96597
Boid113,5,15.96597
Boid114,5,15.96597
Boid115,5,15.96597
Boid116,3.274562,15.96597
Boid117,5,15.96597
Boid118,5,15.96597
Boid119,5,15.96597
Boid120,5,15.96597
Boid121,5,15.96597
Boid122,5,15.96597
Boid123,5,15.96597
Boid124,5,15.96597
Boid125,5,15.96597
Boid126,5,15.96597
Boid127,5,15.96597
Boid128,5,15.96597
Boid129,5,15.96597
Boid130,5,15.96597
Boid131,5,15.96597
Boid132,5,15.96597
Boid133,5,15.96597
Boid134,5,15.96597
Boid135,5,15.96597
Boid136,5,15.96597
Boid137,5,15.96597
Boid138,5,15.96597
Boid139,5,15.96597
Boid140,5,15.96597
Boid141,5,15.96597
Boid142,5,15.96597
Boid143,5,15.96597
Boid144,5,15.96597
Boid145,5,15.96597
Boid146,5,15.96597
Boid147,5,15.96597
Boid148,5,15.96597
Boid149,5,15.96597
Boid0,5,16.03404
Boid1,5,16.03404
Boid2,5,16.03404
Boid3,5,16.03404
Boid4,5,16.03404
Boid5,5,16.03404
Boid6,5,16.03404
Boid7,5,16.03404
Boid8,5,16.03404
Boid9,5,16.03404
Boid10,5,16.03404
Boid11,5,16.03404
Boid12,5,16.03404
Boid13,5,16.03404
Boid14,5,16.03404
Boid15,5,16.03404
Boid16,5,16.03404
