Boid, OtherBoid
Boid7,Boid0,4.388853
Boid8,Boid6,4.388853
Boid9,Boid6,4.388853
Boid0,Boid7,4.39442
Boid1,Boid0,4.39442
Boid2,Boid5,4.39442
Boid3,Boid6,4.39442
Boid4,Boid9,4.39442
Boid5,Boid2,4.39442
Boid6,Boid9,4.39442
Boid7,Boid0,4.39442
Boid8,Boid6,4.39442
Boid9,Boid6,4.39442
Boid0,Boid7,4.400186
Boid1,Boid0,4.400186
Boid2,Boid5,4.400186
Boid3,Boid6,4.400186
Boid4,Boid9,4.400186
Boid5,Boid2,4.400186
Boid6,Boid9,4.400186
Boid7,Boid0,4.400186
Boid8,Boid6,4.400186
Boid9,Boid6,4.400186
Boid0,Boid7,4.406161
Boid1,Boid0,4.406161
Boid2,Boid5,4.406161
Boid3,Boid6,4.406161
Boid4,Boid9,4.406161
Boid5,Boid2,4.406161
Boid6,Boid9,4.406161
Boid7,Boid0,4.406161
Boid8,Boid6,4.406161
Boid9,Boid6,4.406161
Boid0,Boid7,4.411883
Boid1,Boid0,4.411883
Boid2,Boid5,4.411883
Boid3,Boid6,4.411883
Boid4,Boid9,4.411883
Boid5,Boid2,4.411883
Boid6,Boid9,4.411883
Boid7,Boid0,4.411883
Boid8,Boid6,4.411883
Boid9,Boid6,4.411883
Boid0,Boid7,4.417795
Boid1,Boid0,4.417795
Boid2,Boid5,4.417795
Boid3,Boid6,4.417795
Boid4,Boid9,4.417795
Boid5,Boid2,4.417795
Boid6,Boid9,4.417795
Boid7,Boid0,4.417795
Boid8,Boid6,4.417795
Boid9,Boid6,4.417795
Boid0,Boid7,4.425879
Boid1,Boid0,4.425879
Boid2,Boid5,4.425879
Boid3,Boid6,4.425879
Boid4,Boid9,4.425879
Boid5,Boid2,4.425879
Boid6,Boid9,4.425879
Boid7,Boid0,4.425879
Boid8,Boid6,4.425879
Boid9,Boid6,4.425879
Boid0,Boid7,4.432097
Boid1,Boid0,4.432097
Boid2,Boid5,4.432097
Boid3,Boid6,4.432097
Boid4,Boid9,4.432097
Boid5,Boid2,4.432097
Boid6,Boid9,4.432097
Boid7,Boid0,4.432097
Boid8,Boid6,4.432097
Boid9,Boid6,4.432097
Boid0,Boid7,4.438283
Boid1,Boid0,4.438283
Boid2,Boid5,4.438283
Boid3,Boid6,4.438283
Boid4,Boid9,4.438283
Boid5,Boid2,4.438283
Boid6,Boid9,4.438283
Boid7,Boid0,4.438283
Boid8,Boid6,4.438283
Boid9,Boid6,4.438283
Boid0,Boid7,4.444755
Boid1,Boid0,4.444755
Boid2,Boid5,4.444755
Boid3,Boid6,4.444755
Boid4,Boid9,4.444755
Boid5,Boid2,4.444755
Boid6,Boid9,4.444755
Boid7,Boid0,4.444755
Boid8,Boid6,4.444755
Boid9,Boid6,4.444755
Boid0,Boid7,4.450799
Boid1,Boid0,4.450799
Boid2,Boid5,4.450799
Boid3,Boid6,4.450799
Boid4,Boid9,4.450799
Boid5,Boid2,4.450799
Boid6,Boid9,4.450799
Boid7,Boid0,4.450799
Boid8,Boid6,4.450799
Boid9,Boid6,4.450799
Boid0,Boid7,4.457328
Boid1,Boid0,4.457328
Boid2,Boid5,4.457328
Boid3,Boid6,4.457328
Boid4,Boid9,4.457328
Boid5,Boid2,4.457328
Boid6,Boid9,4.457328
Boid7,Boid0,4.457328
Boid8,Boid6,4.457328
Boid9,Boid6,4.457328
Boid0,Boid7,4.463451
Boid1,Boid0,4.463451
Boid2,Boid5,4.463451
Boid3,Boid6,4.463451
Boid4,Boid9,4.463451
Boid5,Boid2,4.463451
Boid6,Boid9,4.463451
Boid7,Boid0,4.463451
Boid8,Boid6,4.463451
Boid9,Boid6,4.463451
Boid0,Boid7,4.46969
Boid1,Boid0,4.46969
Boid2,Boid5,4.46969
Boid3,Boid6,4.46969
Boid4,Boid9,4.46969
Boid5,Boid2,4.46969
Boid6,Boid9,4.46969
Boid7,Boid0,4.46969
Boid8,Boid6,4.46969
Boid9,Boid6,4.46969
Boid0,Boid7,4.478242
Boid1,Boid0,4.478242
Boid2,Boid5,4.478242
Boid3,Boid6,4.478242
Boid4,Boid9,4.478242
Boid5,Boid2,4.478242
Boid6,Boid9,4.478242
Boid7,Boid0,4.478242
Boid8,Boid6,4.478242
Boid9,Boid6,4.478242
Boid0,Boid7,4.484043
Boid1,Boid0,4.484043
Boid2,Boid5,4.484043
Boid3,Boid6,4.484043
Boid4,Boid9,4.484043
Boid5,Boid2,4.484043
Boid6,Boid9,4.484043
Boid7,Boid0,4.484043
Boid8,Boid6,4.484043
Boid9,Boid6,4.484043
Boid0,Boid7,4.490681
Boid1,Boid0,4.490681
Boid2,Boid5,4.490681
Boid3,Boid6,4.490681
Boid4,Boid9,4.490681
Boid5,Boid2,4.490681
Boid6,Boid9,4.490681
Boid7,Boid0,4.490681
Boid8,Boid6,4.490681
Boid9,Boid6,4.490681
Boid0,Boid7,4.496075
Boid1,Boid0,4.496075
Boid2,Boid5,4.496075
Boid3,Boid6,4.496075
Boid4,Boid9,4.496075
Boid5,Boid2,4.496075
Boid6,Boid9,4.496075
Boid7,Boid0,4.496075
Boid8,Boid6,4.496075
Boid9,Boid6,4.496075
Boid0,Boid7,4.501943
Boid1,Boid0,4.501943
Boid2,Boid5,4.501943
Boid3,Boid6,4.501943
Boid4,Boid9,4.501943
Boid5,Boid2,4.501943
Boid6,Boid9,4.501943
Boid7,Boid0,4.501943
Boid8,Boid6,4.501943
Boid9,Boid6,4.501943
Boid0,Boid7,4.508525
Boid1,Boid0,4.508525
Boid2,Boid5,4.508525
Boid3,Boid6,4.508525
Boid4,Boid9,4.508525
Boid5,Boid2,4.508525
Boid6,Boid9,4.508525
Boid7,Boid0,4.508525
Boid8,Boid6,4.508525
Boid9,Boid6,4.508525
Boid0,Boid7,4.514883
Boid1,Boid0,4.514883
Boid2,Boid5,4.514883
Boid3,Boid6,4.514883
Boid4,Boid9,4.514883
Boid5,Boid2,4.514883
Boid6,Boid9,4.514883
Boid7,Boid0,4.514883
Boid8,Boid6,4.514883
Boid9,Boid6,4.514883
Boid0,Boid7,4.520781
Boid1,Boid0,4.520781
Boid2,Boid5,4.520781
Boid3,Boid6,4.520781
Boid4,Boid9,4.520781
Boid5,Boid2,4.520781
Boid6,Boid9,4.520781
Boid7,Boid0,4.520781
Boid8,Boid6,4.520781
Boid9,Boid6,4.520781
Boid0,Boid7,4.528584
Boid1,Boid0,4.528584
Boid2,Boid5,4.528584
Boid3,Boid6,4.528584
Boid4,Boid9,4.528584
Boid5,Boid2,4.528584
Boid6,Boid9,4.528584
Boid7,Boid0,4.528584
Boid8,Boid6,4.528584
Boid9,Boid6,4.528584
Boid0,Boid7,4.534156
Boid1,Boid0,4.534156
Boid2,Boid5,4.534156
Boid3,Boid6,4.534156
Boid4,Boid9,4.534156
Boid5,Boid2,4.534156
Boid6,Boid9,4.534156
Boid7,Boid0,4.534156
Boid8,Boid6,4.534156
Boid9,Boid6,4.534156
Boid0,Boid7,4.539734
Boid1,Boid0,4.539734
Boid2,Boid5,4.539734
Boid3,Boid6,4.539734
Boid4,Boid9,4.539734
Boid5,Boid2,4.539734
Boid6,Boid9,4.539734
Boid7,Boid0,4.539734
Boid8,Boid6,4.539734
Boid9,Boid6,4.539734
Boid0,Boid7,4.545433
Boid1,Boid0,4.545433
Boid2,Boid5,4.545433
Boid3,Boid6,4.545433
Boid4,Boid9,4.545433
Boid5,Boid2,4.545433
Boid6,Boid9,4.545433
Boid7,Boid0,4.545433
Boid8,Boid6,4.545433
Boid9,Boid6,4.545433
Boid0,Boid7,4.550937
Boid1,Boid0,4.550937
Boid2,Boid5,4.550937
Boid3,Boid6,4.550937
Boid4,Boid9,4.550937
Boid5,Boid2,4.550937
Boid6,Boid9,4.550937
Boid7,Boid0,4.550937
Boid8,Boid6,4.550937
Boid9,Boid6,4.550937
Boid0,Boid7,4.556515
Boid1,Boid0,4.556515
Boid2,Boid5,4.556515
Boid3,Boid6,4.556515
Boid4,Boid9,4.556515
Boid5,Boid2,4.556515
Boid6,Boid9,4.556515
Boid7,Boid0,4.556515
Boid8,Boid6,4.556515
Boid9,Boid6,4.556515
Boid0,Boid7,4.562611
Boid1,Boid0,4.562611
Boid2,Boid5,4.562611
Boid3,Boid6,4.562611
Boid4,Boid9,4.562611
Boid5,Boid2,4.562611
Boid6,Boid9,4.562611
Boid7,Boid0,4.562611
Boid8,Boid6,4.562611
Boid9,Boid6,4.562611
Boid0,Boid7,4.571046
Boid1,Boid0,4.571046
Boid2,Boid5,4.571046
Boid3,Boid6,4.571046
Boid4,Boid9,4.571046
Boid5,Boid2,4.571046
Boid6,Boid9,4.571046
Boid7,Boid0,4.571046
Boid8,Boid6,4.571046
Boid9,Boid6,4.571046
Boid0,Boid7,4.576511
Boid1,Boid0,4.576511
Boid2,Boid5,4.576511
Boid3,Boid6,4.576511
Boid4,Boid9,4.576511
Boid5,Boid2,4.576511
Boid6,Boid9,4.576511
Boid7,Boid0,4.576511
Boid8,Boid6,4.576511
Boid9,Boid6,4.576511
Boid0,Boid7,4.582522
Boid1,Boid0,4.582522
Boid2,Boid5,4.582522
Boid3,Boid6,4.582522
Boid4,Boid9,4.582522
Boid5,Boid2,4.582522
Boid6,Boid9,4.582522
Boid7,Boid0,4.582522
Boid8,Boid6,4.582522
Boid9,Boid6,4.582522
Boid0,Boid7,4.588494
Boid1,Boid0,4.588494
Boid2,Boid5,4.588494
Boid3,Boid6,4.588494
Boid4,Boid9,4.588494
Boid5,Boid2,4.588494
Boid6,Boid9,4.588494
Boid7,Boid0,4.588494
Boid8,Boid6,4.588494
Boid9,Boid6,4.588494
Boid0,Boid7,4.594181
Boid1,Boid0,4.594181
Boid2,Boid5,4.594181
Boid3,Boid6,4.594181
Boid4,Boid9,4.594181
Boid5,Boid2,4.594181
Boid6,Boid9,4.594181
Boid7,Boid0,4.594181
Boid8,Boid6,4.594181
Boid9,Boid6,4.594181
Boid0,Boid7,4.599862
Boid1,Boid0,4.599862
Boid2,Boid5,4.599862
Boid3,Boid6,4.599862
Boid4,Boid9,4.599862
Boid5,Boid2,4.599862
Boid6,Boid9,4.599862
Boid7,Boid0,4.599862
Boid8,Boid6,4.599862
Boid9,Boid6,4.599862
Boid0,Boid7,4.606236
Boid1,Boid0,4.606236
Boid2,Boid5,4.606236
Boid3,Boid6,4.606236
Boid4,Boid9,4.606236
Boid5,Boid2,4.606236
Boid6,Boid9,4.606236
Boid7,Boid0,4.606236
Boid8,Boid6,4.606236
Boid9,Boid6,4.606236
Boid0,Boid7,4.611856
Boid1,Boid0,4.611856
Boid2,Boid5,4.611856
Boid3,Boid6,4.611856
Boid4,Boid9,4.611856
Boid5,Boid2,4.611856
Boid6,Boid9,4.611856
Boid7,Boid0,4.611856
Boid8,Boid6,4.611856
Boid9,Boid6,4.611856
Boid0,Boid7,4.619875
Boid1,Boid0,4.619875
Boid2,Boid5,4.619875
Boid3,Boid6,4.619875
Boid4,Boid9,4.619875
Boid5,Boid2,4.619875
Boid6,Boid9,4.619875
Boid7,Boid0,4.619875
Boid8,Boid6,4.619875
Boid9,Boid6,4.619875
Boid0,Boid7,4.62554
Boid1,Boid0,4.62554
Boid2,Boid5,4.62554
Boid3,Boid6,4.62554
Boid4,Boid9,4.62554
Boid5,Boid2,4.62554
Boid6,Boid9,4.62554
Boid7,Boid0,4.62554
Boid8,Boid6,4.62554
Boid9,Boid6,4.62554
Boid0,Boid7,4.631062
Boid1,Boid0,4.631062
Boid2,Boid5,4.631062
Boid3,Boid6,4.631062
Boid4,Boid9,4.631062
Boid5,Boid2,4.631062
Boid6,Boid9,4.631062
Boid7,Boid0,4.631062
Boid8,Boid6,4.631062
Boid9,Boid6,4.631062
Boid0,Boid7,4.637469
Boid1,Boid0,4.637469
Boid2,Boid5,4.637469
Boid3,Boid6,4.637469
Boid4,Boid9,4.637469
Boid5,Boid2,4.637469
Boid6,Boid9,4.637469
Boid7,Boid0,4.637469
Boid8,Boid6,4.637469
Boid9,Boid6,4.637469
Boid0,Boid7,4.642876
Boid1,Boid0,4.642876
Boid2,Boid5,4.642876
Boid3,Boid6,4.642876
Boid4,Boid9,4.642876
Boid5,Boid2,4.642876
Boid6,Boid9,4.642876
Boid7,Boid0,4.642876
Boid8,Boid6,4.642876
Boid9,Boid6,4.642876
Boid0,Boid7,4.64888
Boid1,Boid0,4.64888
Boid2,Boid5,4.64888
Boid3,Boid6,4.64888
Boid4,Boid9,4.64888
Boid5,Boid2,4.64888
Boid6,Boid9,4.64888
Boid7,Boid0,4.64888
Boid8,Boid6,4.64888
Boid9,Boid6,4.64888
Boid0,Boid7,4.654701
Boid1,Boid0,4.654701
Boid2,Boid5,4.654701
Boid3,Boid6,4.654701
Boid4,Boid9,4.654701
Boid5,Boid2,4.654701
Boid6,Boid9,4.654701
Boid7,Boid0,4.654701
Boid8,Boid6,4.654701
Boid9,Boid6,4.654701
Boid0,Boid7,4.660333
Boid1,Boid0,4.660333
Boid2,Boid5,4.660333
Boid3,Boid6,4.660333
Boid4,Boid9,4.660333
Boid5,Boid2,4.660333
Boid6,Boid9,4.660333
Boid7,Boid0,4.660333
Boid8,Boid6,4.660333
Boid9,Boid6,4.660333
Boid0,Boid7,4.66803
Boid1,Boid0,4.66803
Boid2,Boid5,4.66803
Boid3,Boid6,4.66803
Boid4,Boid9,4.66803
Boid5,Boid2,4.66803
Boid6,Boid9,4.66803
Boid7,Boid0,4.66803
Boid8,Boid6,4.66803
Boid9,Boid6,4.66803
Boid0,Boid7,4.673878
Boid1,Boid0,4.673878
Boid2,Boid5,4.673878
Boid3,Boid6,4.673878
Boid4,Boid9,4.673878
Boid5,Boid2,4.673878
Boid6,Boid9,4.673878
Boid7,Boid0,4.673878
Boid8,Boid6,4.673878
Boid9,Boid6,4.673878
Boid0,Boid7,4.679506
Boid1,Boid0,4.679506
Boid2,Boid5,4.679506
Boid3,Boid6,4.679506
Boid4,Boid9,4.679506
Boid5,Boid2,4.679506
Boid6,Boid9,4.679506
Boid7,Boid0,4.679506
Boid8,Boid6,4.679506
Boid9,Boid6,4.679506
Boid0,Boid7,4.68504
Boid1,Boid0,4.68504
Boid2,Boid5,4.68504
Boid3,Boid6,4.68504
Boid4,Boid9,4.68504
Boid5,Boid2,4.68504
Boid6,Boid9,4.68504
Boid7,Boid0,4.68504
Boid8,Boid6,4.68504
Boid9,Boid6,4.68504
Boid0,Boid7,4.690701
Boid1,Boid0,4.690701
Boid2,Boid5,4.690701
Boid3,Boid6,4.690701
Boid4,Boid9,4.690701
Boid5,Boid2,4.690701
Boid6,Boid9,4.690701
Boid7,Boid0,4.690701
Boid8,Boid6,4.690701
Boid9,Boid6,4.690701
Boid0,Boid7,4.696224
Boid1,Boid0,4.696224
Boid2,Boid5,4.696224
Boid3,Boid6,4.696224
Boid4,Boid9,4.696224
Boid5,Boid2,4.696224
Boid6,Boid9,4.696224
Boid7,Boid0,4.696224
Boid8,Boid6,4.696224
Boid9,Boid6,4.696224
Boid0,Boid7,4.701807
Boid1,Boid0,4.701807
Boid2,Boid5,4.701807
Boid3,Boid6,4.701807
Boid4,Boid9,4.701807
Boid5,Boid2,4.701807
Boid6,Boid9,4.701807
Boid7,Boid0,4.701807
Boid8,Boid6,4.701807
Boid9,Boid6,4.701807
Boid0,Boid7,4.70764
Boid1,Boid0,4.70764
Boid2,Boid5,4.70764
Boid3,Boid6,4.70764
Boid4,Boid9,4.70764
Boid5,Boid2,4.70764
Boid6,Boid9,4.70764
Boid7,Boid0,4.70764
Boid8,Boid6,4.70764
Boid9,Boid6,4.70764
Boid0,Boid7,4.715246
Boid1,Boid0,4.715246
Boid2,Boid5,4.715246
Boid3,Boid6,4.715246
Boid4,Boid9,4.715246
Boid5,Boid2,4.715246
Boid6,Boid9,4.715246
Boid7,Boid0,4.715246
Boid8,Boid6,4.715246
Boid9,Boid6,4.715246
Boid0,Boid7,4.720673
Boid1,Boid0,4.720673
Boid2,Boid5,4.720673
Boid3,Boid6,4.720673
Boid4,Boid9,4.720673
Boid5,Boid2,4.720673
Boid6,Boid9,4.720673
Boid7,Boid0,4.720673
Boid8,Boid6,4.720673
Boid9,Boid6,4.720673
Boid0,Boid7,4.726027
Boid1,Boid0,4.726027
Boid2,Boid5,4.726027
Boid3,Boid6,4.726027
Boid4,Boid9,4.726027
Boid5,Boid2,4.726027
Boid6,Boid9,4.726027
Boid7,Boid0,4.726027
Boid8,Boid6,4.726027
Boid9,Boid6,4.726027
Boid0,Boid7,4.731495
Boid1,Boid0,4.731495
Boid2,Boid5,4.731495
Boid3,Boid6,4.731495
Boid4,Boid9,4.731495
Boid5,Boid2,4.731495
Boid6,Boid9,4.731495
Boid7,Boid0,4.731495
Boid8,Boid6,4.731495
Boid9,Boid6,4.731495
Boid0,Boid7,4.73694
Boid1,Boid0,4.73694
Boid2,Boid5,4.73694
Boid3,Boid6,4.73694
Boid4,Boid9,4.73694
Boid5,Boid2,4.73694
Boid6,Boid9,4.73694
Boid7,Boid0,4.73694
Boid8,Boid6,4.73694
Boid9,Boid6,4.73694
Boid0,Boid7,4.742886
Boid1,Boid0,4.742886
Boid2,Boid5,4.742886
Boid3,Boid6,4.742886
Boid4,Boid9,4.742886
Boid5,Boid2,4.742886
Boid6,Boid9,4.742886
Boid7,Boid0,4.742886
Boid8,Boid6,4.742886
Boid9,Boid6,4.742886
Boid0,Boid7,4.748459
Boid1,Boid0,4.748459
Boid2,Boid5,4.748459
Boid3,Boid6,4.748459
Boid4,Boid9,4.748459
Boid5,Boid2,4.748459
Boid6,Boid9,4.748459
Boid7,Boid0,4.748459
Boid8,Boid6,4.748459
Boid9,Boid6,4.748459
Boid0,Boid7,4.756399
Boid1,Boid0,4.756399
Boid2,Boid5,4.756399
Boid3,Boid6,4.756399
Boid4,Boid9,4.756399
Boid5,Boid2,4.756399
Boid6,Boid9,4.756399
Boid7,Boid0,4.756399
Boid8,Boid6,4.756399
Boid9,Boid6,4.756399
Boid0,Boid7,4.761696
Boid1,Boid0,4.761696
Boid2,Boid5,4.761696
Boid3,Boid6,4.761696
Boid4,Boid9,4.761696
Boid5,Boid2,4.761696
Boid6,Boid9,4.761696
Boid7,Boid0,4.761696
Boid8,Boid6,4.761696
Boid9,Boid6,4.761696
Boid0,Boid7,4.767095
Boid1,Boid0,4.767095
Boid2,Boid5,4.767095
Boid3,Boid6,4.767095
Boid4,Boid9,4.767095
Boid5,Boid2,4.767095
Boid6,Boid9,4.767095
Boid7,Boid0,4.767095
Boid8,Boid6,4.767095
Boid9,Boid6,4.767095
Boid0,Boid7,4.772818
Boid1,Boid0,4.772818
Boid2,Boid5,4.772818
Boid3,Boid6,4.772818
Boid4,Boid9,4.772818
Boid5,Boid2,4.772818
Boid6,Boid9,4.772818
Boid7,Boid0,4.772818
Boid8,Boid6,4.772818
Boid9,Boid6,4.772818
Boid0,Boid7,4.778703
Boid1,Boid0,4.778703
Boid2,Boid5,4.778703
Boid3,Boid6,4.778703
Boid4,Boid9,4.778703
Boid5,Boid2,4.778703
Boid6,Boid9,4.778703
Boid7,Boid0,4.778703
Boid8,Boid6,4.778703
Boid9,Boid6,4.778703
Boid0,Boid7,4.784146
Boid1,Boid0,4.784146
Boid2,Boid5,4.784146
Boid3,Boid6,4.784146
Boid4,Boid9,4.784146
Boid5,Boid2,4.784146
Boid6,Boid9,4.784146
Boid7,Boid0,4.784146
Boid8,Boid6,4.784146
Boid9,Boid6,4.784146
Boid0,Boid7,4.790124
Boid1,Boid0,4.790124
Boid2,Boid5,4.790124
Boid3,Boid6,4.790124
Boid4,Boid9,4.790124
Boid5,Boid2,4.790124
Boid6,Boid9,4.790124
Boid7,Boid0,4.790124
Boid8,Boid6,4.790124
Boid9,Boid6,4.790124
Boid0,Boid7,4.795632
Boid1,Boid0,4.795632
Boid2,Boid5,4.795632
Boid3,Boid6,4.795632
Boid4,Boid9,4.795632
Boid5,Boid2,4.795632
Boid6,Boid9,4.795632
Boid7,Boid0,4.795632
Boid8,Boid6,4.795632
Boid9,Boid6,4.795632
Boid0,Boid7,4.803051
Boid1,Boid0,4.803051
Boid2,Boid5,4.803051
Boid3,Boid6,4.803051
Boid4,Boid9,4.803051
Boid5,Boid2,4.803051
Boid6,Boid9,4.803051
Boid7,Boid0,4.803051
Boid8,Boid6,4.803051
Boid9,Boid6,4.803051
Boid0,Boid7,4.809072
Boid1,Boid0,4.809072
Boid2,Boid5,4.809072
Boid3,Boid6,4.809072
Boid4,Boid9,4.809072
Boid5,Boid2,4.809072
Boid6,Boid9,4.809072
Boid7,Boid0,4.809072
Boid8,Boid6,4.809072
Boid9,Boid6,4.809072
Boid0,Boid7,4.814451
Boid1,Boid0,4.814451
Boid2,Boid5,4.814451
Boid3,Boid6,4.814451
Boid4,Boid9,4.814451
Boid5,Boid2,4.814451
Boid6,Boid9,4.814451
Boid7,Boid0,4.814451
Boid8,Boid6,4.814451
Boid9,Boid6,4.814451
Boid0,Boid7,4.820564
Boid1,Boid0,4.820564
Boid2,Boid5,4.820564
Boid3,Boid6,4.820564
Boid4,Boid9,4.820564
Boid5,Boid2,4.820564
Boid6,Boid9,4.820564
Boid7,Boid0,4.820564
Boid8,Boid6,4.820564
Boid9,Boid6,4.820564
Boid0,Boid7,4.826518
Boid1,Boid0,4.826518
Boid2,Boid5,4.826518
Boid3,Boid6,4.826518
Boid4,Boid9,4.826518
Boid5,Boid2,4.826518
Boid6,Boid9,4.826518
Boid7,Boid0,4.826518
Boid8,Boid6,4.826518
Boid9,Boid6,4.826518
Boid0,Boid7,4.832103
Boid1,Boid0,4.832103
Boid2,Boid5,4.832103
Boid3,Boid6,4.832103
Boid4,Boid9,4.832103
Boid5,Boid2,4.832103
Boid6,Boid9,4.832103
Boid7,Boid0,4.832103
Boid8,Boid6,4.832103
Boid9,Boid6,4.832103
Boid0,Boid7,4.837692
Boid1,Boid0,4.837692
Boid2,Boid5,4.837692
Boid3,Boid6,4.837692
Boid4,Boid9,4.837692
Boid5,Boid2,4.837692
Boid6,Boid9,4.837692
Boid7,Boid0,4.837692
Boid8,Boid6,4.837692
Boid9,Boid6,4.837692
Boid0,Boid7,4.84326
Boid1,Boid0,4.84326
Boid2,Boid5,4.84326
Boid3,Boid6,4.84326
Boid4,Boid9,4.84326
Boid5,Boid2,4.84326
Boid6,Boid9,4.84326
Boid7,Boid0,4.84326
Boid8,Boid6,4.84326
Boid9,Boid6,4.84326
Boid0,Boid7,4.851427
Boid1,Boid0,4.851427
Boid2,Boid5,4.851427
Boid3,Boid6,4.851427
Boid4,Boid9,4.851427
Boid5,Boid2,4.851427
Boid6,Boid9,4.851427
Boid7,Boid0,4.851427
Boid8,Boid6,4.851427
Boid9,Boid6,4.851427
Boid0,Boid7,4.857105
Boid1,Boid0,4.857105
Boid2,Boid5,4.857105
Boid3,Boid6,4.857105
Boid4,Boid9,4.857105
Boid5,Boid2,4.857105
Boid6,Boid9,4.857105
Boid7,Boid0,4.857105
Boid8,Boid6,4.857105
Boid9,Boid6,4.857105
Boid0,Boid7,4.8626
Boid1,Boid0,4.8626
Boid2,Boid5,4.8626
Boid3,Boid6,4.8626
Boid4,Boid9,4.8626
Boid5,Boid2,4.8626
Boid6,Boid9,4.8626
Boid7,Boid0,4.8626
Boid8,Boid6,4.8626
Boid9,Boid6,4.8626
Boid0,Boid7,4.86786
Boid1,Boid0,4.86786
Boid2,Boid5,4.86786
Boid3,Boid6,4.86786
Boid4,Boid9,4.86786
Boid5,Boid2,4.86786
Boid6,Boid9,4.86786
Boid7,Boid0,4.86786
Boid8,Boid6,4.86786
Boid9,Boid6,4.86786
Boid0,Boid7,4.873503
Boid1,Boid0,4.873503
Boid2,Boid5,4.873503
Boid3,Boid6,4.873503
Boid4,Boid9,4.873503
Boid5,Boid2,4.873503
Boid6,Boid9,4.873503
Boid7,Boid0,4.873503
Boid8,Boid6,4.873503
Boid9,Boid6,4.873503
Boid0,Boid7,4.879195
Boid1,Boid0,4.879195
Boid2,Boid5,4.879195
Boid3,Boid6,4.879195
Boid4,Boid9,4.879195
Boid5,Boid2,4.879195
Boid6,Boid9,4.879195
Boid7,Boid0,4.879195
Boid8,Boid6,4.879195
Boid9,Boid6,4.879195
Boid0,Boid7,4.884654
Boid1,Boid0,4.884654
Boid2,Boid5,4.884654
Boid3,Boid6,4.884654
Boid4,Boid9,4.884654
Boid5,Boid2,4.884654
Boid6,Boid9,4.884654
Boid7,Boid0,4.884654
Boid8,Boid6,4.884654
Boid9,Boid6,4.884654
Boid0,Boid7,4.890475
Boid1,Boid0,4.890475
Boid2,Boid5,4.890475
Boid3,Boid6,4.890475
Boid4,Boid9,4.890475
Boid5,Boid2,4.890475
Boid6,Boid9,4.890475
Boid7,Boid0,4.890475
Boid8,Boid6,4.890475
Boid9,Boid6,4.890475
Boid0,Boid7,4.897871
Boid1,Boid0,4.897871
Boid2,Boid5,4.897871
Boid3,Boid6,4.897871
Boid4,Boid9,4.897871
Boid5,Boid2,4.897871
Boid6,Boid9,4.897871
Boid7,Boid0,4.897871
Boid8,Boid6,4.897871
Boid9,Boid6,4.897871
Boid0,Boid7,4.903923
Boid1,Boid0,4.903923
Boid2,Boid5,4.903923
Boid3,Boid6,4.903923
Boid4,Boid9,4.903923
Boid5,Boid2,4.903923
Boid6,Boid9,4.903923
Boid7,Boid0,4.903923
Boid8,Boid6,4.903923
Boid9,Boid6,4.903923
Boid0,Boid7,4.909632
Boid1,Boid0,4.909632
Boid2,Boid5,4.909632
Boid3,Boid6,4.909632
Boid4,Boid9,4.909632
Boid5,Boid2,4.909632
Boid6,Boid9,4.909632
Boid7,Boid0,4.909632
Boid8,Boid6,4.909632
Boid9,Boid6,4.909632
Boid0,Boid7,4.91481
Boid1,Boid0,4.91481
Boid2,Boid5,4.91481
Boid3,Boid6,4.91481
Boid4,Boid9,4.91481
Boid5,Boid2,4.91481
Boid6,Boid9,4.91481
Boid7,Boid0,4.91481
Boid8,Boid6,4.91481
Boid9,Boid6,4.91481
Boid0,Boid7,4.920148
Boid1,Boid0,4.920148
Boid2,Boid5,4.920148
Boid3,Boid6,4.920148
Boid4,Boid9,4.920148
Boid5,Boid2,4.920148
Boid6,Boid9,4.920148
Boid7,Boid0,4.920148
Boid8,Boid6,4.920148
Boid9,Boid6,4.920148
Boid0,Boid7,4.925867
Boid1,Boid0,4.925867
Boid2,Boid5,4.925867
Boid3,Boid6,4.925867
Boid4,Boid9,4.925867
Boid5,Boid2,4.925867
Boid6,Boid9,4.925867
Boid7,Boid0,4.925867
Boid8,Boid6,4.925867
Boid9,Boid6,4.925867
Boid0,Boid7,4.931099
Boid1,Boid0,4.931099
Boid2,Boid5,4.931099
Boid3,Boid6,4.931099
Boid4,Boid9,4.931099
Boid5,Boid2,4.931099
Boid6,Boid9,4.931099
Boid7,Boid0,4.931099
Boid8,Boid6,4.931099
Boid9,Boid6,4.931099
Boid0,Boid7,4.936875
Boid1,Boid0,4.936875
Boid2,Boid5,4.936875
Boid3,Boid6,4.936875
Boid4,Boid9,4.936875
Boid5,Boid2,4.936875
Boid6,Boid9,4.936875
Boid7,Boid0,4.936875
Boid8,Boid6,4.936875
Boid9,Boid6,4.936875
Boid0,Boid7,4.944314
Boid1,Boid0,4.944314
Boid2,Boid5,4.944314
Boid3,Boid6,4.944314
Boid4,Boid9,4.944314
Boid5,Boid2,4.944314
Boid6,Boid9,4.944314
Boid7,Boid0,4.944314
Boid8,Boid6,4.944314
Boid9,Boid6,4.944314
Boid0,Boid7,4.950029
Boid1,Boid0,4.950029
Boid2,Boid5,4.950029
Boid3,Boid6,4.950029
Boid4,Boid9,4.950029
Boid5,Boid2,4.950029
Boid6,Boid9,4.950029
Boid7,Boid0,4.950029
Boid8,Boid6,4.950029
