boid-i, boid-j, timeElapsed
Boid11,Boid4,36.844
Boid12,Boid10,36.844
Boid13,Boid8,36.844
Boid14,Boid16,36.844
Boid15,Boid20,36.844
Boid16,Boid8,36.844
Boid17,Boid4,36.844
Boid18,Boid16,36.844
Boid19,Boid16,36.844
Boid20,Boid33,36.844
Boid21,Boid24,36.844
Boid22,Boid4,36.844
Boid23,Boid10,36.844
Boid24,Boid38,36.844
Boid25,Boid46,36.844
Boid26,Boid16,36.844
Boid27,Boid8,36.844
Boid28,Boid16,36.844
Boid29,Boid16,36.844
Boid30,Boid14,36.844
Boid31,Boid39,36.844
Boid32,Boid38,36.844
Boid33,Boid16,36.844
Boid34,Boid10,36.844
Boid35,Boid7,36.844
Boid36,Boid20,36.844
Boid37,Boid8,36.844
Boid38,Boid22,36.844
Boid39,Boid10,36.844
Boid40,Boid31,36.844
Boid41,Boid46,36.844
Boid42,Boid10,36.844
Boid43,Boid22,36.844
Boid44,Boid16,36.844
Boid45,Boid33,36.844
Boid46,Boid19,36.844
Boid47,Boid4,36.844
Boid48,Boid19,36.844
Boid49,Boid10,36.844
Boid0,Boid16,36.862
Boid1,Boid46,36.862
Boid2,Boid19,36.862
Boid3,Boid16,36.862
Boid4,Boid22,36.862
Boid5,Boid16,36.862
Boid6,Boid14,36.862
Boid7,Boid14,36.862
Boid8,Boid16,36.862
Boid9,Boid1,36.862
Boid10,Boid19,36.862
Boid11,Boid22,36.862
Boid12,Boid10,36.862
Boid13,Boid29,36.862
Boid14,Boid16,36.862
Boid15,Boid20,36.862
Boid16,Boid14,36.862
Boid17,Boid22,36.862
Boid18,Boid16,36.862
Boid19,Boid16,36.862
Boid20,Boid33,36.862
Boid21,Boid9,36.862
Boid22,Boid25,36.862
Boid23,Boid10,36.862
Boid24,Boid21,36.862
Boid25,Boid46,36.862
Boid26,Boid16,36.862
Boid27,Boid8,36.862
Boid28,Boid16,36.862
Boid29,Boid16,36.862
Boid30,Boid14,36.862
Boid31,Boid15,36.862
Boid32,Boid17,36.862
Boid33,Boid16,36.862
Boid34,Boid10,36.862
Boid35,Boid7,36.862
Boid36,Boid20,36.862
Boid37,Boid18,36.862
Boid38,Boid22,36.862
Boid39,Boid10,36.862
Boid40,Boid23,36.862
Boid41,Boid46,36.862
Boid42,Boid10,36.862
Boid43,Boid22,36.862
Boid44,Boid16,36.862
Boid45,Boid37,36.862
Boid46,Boid19,36.862
Boid47,Boid22,36.862
Boid48,Boid19,36.862
Boid49,Boid10,36.862
Boid0,Boid14,36.882
Boid1,Boid46,36.882
Boid2,Boid19,36.882
Boid3,Boid7,36.882
Boid4,Boid11,36.882
Boid5,Boid7,36.882
Boid6,Boid14,36.882
Boid7,Boid14,36.882
Boid8,Boid14,36.882
Boid9,Boid1,36.882
Boid10,Boid19,36.882
Boid11,Boid25,36.882
Boid12,Boid10,36.882
Boid13,Boid37,36.882
Boid14,Boid7,36.882
Boid15,Boid20,36.882
Boid16,Boid14,36.882
Boid17,Boid4,36.882
Boid18,Boid3,36.882
Boid19,Boid14,36.882
Boid20,Boid33,36.882
Boid21,Boid24,36.882
Boid22,Boid11,36.882
Boid23,Boid10,36.882
Boid24,Boid43,36.882
Boid25,Boid46,36.882
Boid26,Boid19,36.882
Boid27,Boid8,36.882
Boid28,Boid14,36.882
Boid29,Boid14,36.882
Boid30,Boid14,36.882
Boid31,Boid40,36.882
Boid32,Boid43,36.882
Boid33,Boid16,36.882
Boid34,Boid10,36.882
Boid35,Boid7,36.882
Boid36,Boid20,36.882
Boid37,Boid18,36.882
Boid38,Boid22,36.882
Boid39,Boid10,36.882
Boid40,Boid11,36.882
Boid41,Boid46,36.882
Boid42,Boid10,36.882
Boid43,Boid22,36.882
Boid44,Boid7,36.882
Boid45,Boid37,36.882
Boid46,Boid19,36.882
Boid47,Boid4,36.882
Boid48,Boid19,36.882
Boid49,Boid10,36.882
Boid0,Boid8,36.900
Boid1,Boid46,36.900
Boid2,Boid19,36.900
Boid3,Boid18,36.900
Boid4,Boid11,36.900
Boid5,Boid14,36.900
Boid6,Boid14,36.900
Boid7,Boid14,36.900
Boid8,Boid29,36.900
Boid9,Boid5,36.900
Boid10,Boid8,36.900
Boid11,Boid40,36.900
Boid12,Boid10,36.900
Boid13,Boid29,36.900
Boid14,Boid29,36.900
Boid15,Boid20,36.900
Boid16,Boid18,36.900
Boid17,Boid4,36.900
Boid18,Boid29,36.900
Boid19,Boid29,36.900
Boid20,Boid33,36.900
Boid21,Boid9,36.900
Boid22,Boid11,36.900
Boid23,Boid10,36.900
Boid24,Boid21,36.900
Boid25,Boid46,36.900
Boid26,Boid29,36.900
Boid27,Boid8,36.900
Boid28,Boid29,36.900
Boid29,Boid18,36.900
Boid30,Boid14,36.900
Boid31,Boid40,36.900
Boid32,Boid9,36.900
Boid33,Boid29,36.900
Boid34,Boid10,36.900
Boid35,Boid7,36.900
Boid36,Boid20,36.900
Boid37,Boid18,36.900
Boid38,Boid9,36.900
Boid39,Boid20,36.900
Boid40,Boid31,36.900
Boid41,Boid46,36.900
Boid42,Boid10,36.900
Boid43,Boid22,36.900
Boid44,Boid14,36.900
Boid45,Boid37,36.900
Boid46,Boid19,36.900
Boid47,Boid4,36.900
Boid48,Boid19,36.900
Boid49,Boid10,36.900
Boid0,Boid8,36.920
Boid1,Boid46,36.920
Boid2,Boid19,36.920
Boid3,Boid18,36.920
Boid4,Boid11,36.920
Boid5,Boid14,36.920
Boid6,Boid19,36.920
Boid7,Boid14,36.920
Boid8,Boid29,36.920
Boid9,Boid44,36.920
Boid10,Boid8,36.920
Boid11,Boid40,36.920
Boid12,Boid10,36.920
Boid13,Boid29,36.920
Boid14,Boid8,36.920
Boid15,Boid20,36.920
Boid16,Boid18,36.920
Boid17,Boid4,36.920
Boid18,Boid29,36.920
Boid19,Boid29,36.920
Boid20,Boid33,36.920
Boid21,Boid9,36.920
Boid22,Boid11,36.920
Boid23,Boid10,36.920
Boid24,Boid21,36.920
Boid25,Boid46,36.920
Boid26,Boid29,36.920
Boid27,Boid8,36.920
Boid28,Boid8,36.920
Boid29,Boid18,36.920
Boid30,Boid19,36.920
Boid31,Boid40,36.920
Boid32,Boid24,36.920
Boid33,Boid29,36.920
Boid34,Boid46,36.920
Boid35,Boid7,36.920
Boid36,Boid20,36.920
Boid37,Boid18,36.920
Boid38,Boid9,36.920
Boid39,Boid10,36.920
Boid40,Boid31,36.920
Boid41,Boid46,36.920
Boid42,Boid46,36.920
Boid43,Boid22,36.920
Boid44,Boid14,36.920
Boid45,Boid37,36.920
Boid46,Boid10,36.920
Boid47,Boid4,36.920
Boid48,Boid19,36.920
Boid49,Boid46,36.920
Boid0,Boid16,36.938
Boid1,Boid34,36.938
Boid2,Boid19,36.938
Boid3,Boid18,36.938
Boid4,Boid11,36.938
Boid5,Boid7,36.938
Boid6,Boid19,36.938
Boid7,Boid3,36.938
Boid8,Boid16,36.938
Boid9,Boid5,36.938
Boid10,Boid19,36.938
Boid11,Boid40,36.938
Boid12,Boid28,36.938
Boid13,Boid8,36.938
Boid14,Boid3,36.938
Boid15,Boid20,36.938
Boid16,Boid18,36.938
Boid17,Boid4,36.938
Boid18,Boid3,36.938
Boid19,Boid16,36.938
Boid20,Boid45,36.938
Boid21,Boid24,36.938
Boid22,Boid11,36.938
Boid23,Boid28,36.938
Boid24,Boid21,36.938
Boid25,Boid11,36.938
Boid26,Boid16,36.938
Boid27,Boid8,36.938
Boid28,Boid16,36.938
Boid29,Boid18,36.938
Boid30,Boid19,36.938
Boid31,Boid15,36.938
Boid32,Boid24,36.938
Boid33,Boid18,36.938
Boid34,Boid10,36.938
Boid35,Boid7,36.938
Boid36,Boid20,36.938
Boid37,Boid18,36.938
Boid38,Boid1,36.938
Boid39,Boid20,36.938
Boid40,Boid31,36.938
Boid41,Boid34,36.938
Boid42,Boid10,36.938
Boid43,Boid22,36.938
Boid44,Boid7,36.938
Boid45,Boid37,36.938
Boid46,Boid19,36.938
Boid47,Boid4,36.938
Boid48,Boid19,36.938
Boid49,Boid10,36.938
Boid0,Boid16,36.958
Boid1,Boid46,36.958
Boid2,Boid19,36.958
Boid3,Boid7,36.958
Boid4,Boid11,36.958
Boid5,Boid7,36.958
Boid6,Boid19,36.958
Boid7,Boid3,36.958
Boid8,Boid16,36.958
Boid9,Boid5,36.958
Boid10,Boid13,36.958
Boid11,Boid40,36.958
Boid12,Boid28,36.958
Boid13,Boid29,36.958
Boid14,Boid3,36.958
Boid15,Boid20,36.958
Boid16,Boid3,36.958
Boid17,Boid4,36.958
Boid18,Boid3,36.958
Boid19,Boid16,36.958
Boid20,Boid13,36.958
Boid21,Boid24,36.958
Boid22,Boid11,36.958
Boid23,Boid26,36.958
Boid24,Boid21,36.958
Boid25,Boid46,36.958
Boid26,Boid16,36.958
Boid27,Boid13,36.958
Boid28,Boid16,36.958
Boid29,Boid3,36.958
Boid30,Boid19,36.958
Boid31,Boid40,36.958
Boid32,Boid24,36.958
Boid33,Boid16,36.958
Boid34,Boid10,36.958
Boid35,Boid7,36.958
Boid36,Boid13,36.958
Boid37,Boid29,36.958
Boid38,Boid24,36.958
Boid39,Boid13,36.958
Boid40,Boid31,36.958
Boid41,Boid46,36.958
Boid42,Boid10,36.958
Boid43,Boid6,36.958
Boid44,Boid7,36.958
Boid45,Boid13,36.958
Boid46,Boid19,36.958
Boid47,Boid4,36.958
Boid48,Boid8,36.958
Boid49,Boid10,36.958
Boid0,Boid19,36.979
Boid1,Boid46,36.979
Boid2,Boid19,36.979
Boid3,Boid18,36.979
Boid4,Boid11,36.979
Boid5,Boid19,36.979
Boid6,Boid19,36.979
Boid7,Boid3,36.979
Boid8,Boid19,36.979
Boid9,Boid5,36.979
Boid10,Boid19,36.979
Boid11,Boid4,36.979
Boid12,Boid10,36.979
Boid13,Boid29,36.979
Boid14,Boid19,36.979
Boid15,Boid20,36.979
Boid16,Boid18,36.979
Boid17,Boid4,36.979
Boid18,Boid16,36.979
Boid19,Boid16,36.979
Boid20,Boid26,36.979
Boid21,Boid24,36.979
Boid22,Boid4,36.979
Boid23,Boid26,36.979
Boid24,Boid21,36.979
Boid25,Boid46,36.979
Boid26,Boid19,36.979
Boid27,Boid8,36.979
Boid28,Boid19,36.979
Boid29,Boid18,36.979
Boid30,Boid19,36.979
Boid31,Boid49,36.979
Boid32,Boid24,36.979
Boid33,Boid18,36.979
Boid34,Boid10,36.979
Boid35,Boid7,36.979
Boid36,Boid20,36.979
Boid37,Boid18,36.979
Boid38,Boid24,36.979
Boid39,Boid26,36.979
Boid40,Boid31,36.979
Boid41,Boid46,36.979
Boid42,Boid10,36.979
Boid43,Boid2,36.979
Boid44,Boid19,36.979
Boid45,Boid37,36.979
Boid46,Boid19,36.979
Boid47,Boid4,36.979
Boid48,Boid19,36.979
Boid49,Boid10,36.979
Boid0,Boid8,36.997
Boid1,Boid46,36.997
Boid2,Boid28,36.997
Boid3,Boid29,36.997
Boid4,Boid11,36.997
Boid5,Boid16,36.997
Boid6,Boid28,36.997
Boid7,Boid3,36.997
Boid8,Boid29,36.997
Boid9,Boid2,36.997
Boid10,Boid8,36.997
Boid11,Boid40,36.997
Boid12,Boid28,36.997
Boid13,Boid8,36.997
Boid14,Boid8,36.997
Boid15,Boid20,36.997
Boid16,Boid8,36.997
Boid17,Boid4,36.997
Boid18,Boid29,36.997
Boid19,Boid8,36.997
Boid20,Boid13,36.997
Boid21,Boid24,36.997
Boid22,Boid11,36.997
Boid23,Boid26,36.997
Boid24,Boid21,36.997
Boid25,Boid46,36.997
Boid26,Boid8,36.997
Boid27,Boid8,36.997
Boid28,Boid8,36.997
Boid29,Boid8,36.997
Boid30,Boid19,36.997
Boid31,Boid15,36.997
Boid32,Boid24,36.997
Boid33,Boid8,36.997
Boid34,Boid10,36.997
Boid35,Boid7,36.997
Boid36,Boid13,36.997
Boid37,Boid8,36.997
Boid38,Boid2,36.997
Boid39,Boid13,36.997
Boid40,Boid49,36.997
Boid41,Boid46,36.997
Boid42,Boid10,36.997
Boid43,Boid0,36.997
Boid44,Boid16,36.997
Boid45,Boid13,36.997
Boid46,Boid26,36.997
Boid47,Boid4,36.997
Boid48,Boid8,36.997
Boid49,Boid10,36.997
Boid0,Boid26,37.017
Boid1,Boid46,37.017
Boid2,Boid28,37.017
Boid3,Boid18,37.017
Boid4,Boid22,37.017
Boid5,Boid3,37.017
Boid6,Boid28,37.017
Boid7,Boid3,37.017
Boid8,Boid13,37.017
Boid9,Boid5,37.017
Boid10,Boid13,37.017
Boid11,Boid40,37.017
Boid12,Boid28,37.017
Boid13,Boid33,37.017
Boid14,Boid28,37.017
Boid15,Boid20,37.017
Boid16,Boid33,37.017
Boid17,Boid4,37.017
Boid18,Boid33,37.017
Boid19,Boid26,37.017
Boid20,Boid13,37.017
Boid21,Boid24,37.017
Boid22,Boid49,37.017
Boid23,Boid26,37.017
Boid24,Boid21,37.017
Boid25,Boid46,37.017
Boid26,Boid13,37.017
Boid27,Boid13,37.017
Boid28,Boid13,37.017
Boid29,Boid13,37.017
Boid30,Boid19,37.017
Boid31,Boid40,37.017
Boid32,Boid24,37.017
Boid33,Boid13,37.017
Boid34,Boid10,37.017
Boid35,Boid7,37.017
Boid36,Boid13,37.017
Boid37,Boid13,37.017
Boid38,Boid2,37.017
Boid39,Boid13,37.017
Boid40,Boid23,37.017
Boid41,Boid46,37.017
Boid42,Boid10,37.017
Boid43,Boid5,37.017
Boid44,Boid28,37.017
Boid45,Boid13,37.017
Boid46,Boid26,37.017
Boid47,Boid4,37.017
Boid48,Boid26,37.017
Boid49,Boid10,37.017
Boid0,Boid46,37.036
Boid1,Boid46,37.036
Boid2,Boid46,37.036
Boid3,Boid16,37.036
Boid4,Boid11,37.036
Boid5,Boid16,37.036
Boid6,Boid46,37.036
Boid7,Boid3,37.036
Boid8,Boid13,37.036
Boid9,Boid6,37.036
Boid10,Boid13,37.036
Boid11,Boid25,37.036
Boid12,Boid46,37.036
Boid13,Boid33,37.036
Boid14,Boid16,37.036
Boid15,Boid20,37.036
Boid16,Boid33,37.036
Boid17,Boid4,37.036
Boid18,Boid33,37.036
Boid19,Boid46,37.036
Boid20,Boid13,37.036
Boid21,Boid24,37.036
Boid22,Boid11,37.036
Boid23,Boid46,37.036
Boid24,Boid21,37.036
Boid25,Boid46,37.036
Boid26,Boid13,37.036
Boid27,Boid13,37.036
Boid28,Boid13,37.036
Boid29,Boid13,37.036
Boid30,Boid19,37.036
Boid31,Boid40,37.036
Boid32,Boid24,37.036
Boid33,Boid13,37.036
Boid34,Boid46,37.036
Boid35,Boid7,37.036
Boid36,Boid13,37.036
Boid37,Boid13,37.036
Boid38,Boid6,37.036
Boid39,Boid13,37.036
Boid40,Boid11,37.036
Boid41,Boid46,37.036
Boid42,Boid46,37.036
Boid43,Boid0,37.036
Boid44,Boid16,37.036
Boid45,Boid13,37.036
Boid46,Boid19,37.036
Boid47,Boid4,37.036
Boid48,Boid46,37.036
Boid49,Boid46,37.036
Boid0,Boid8,37.055
Boid1,Boid46,37.055
Boid2,Boid10,37.055
Boid3,Boid19,37.055
Boid4,Boid34,37.055
Boid5,Boid19,37.055
Boid6,Boid46,37.055
Boid7,Boid3,37.055
Boid8,Boid10,37.055
Boid9,Boid6,37.055
Boid10,Boid8,37.055
Boid11,Boid34,37.055
Boid12,Boid10,37.055
Boid13,Boid8,37.055
Boid14,Boid8,37.055
Boid15,Boid20,37.055
Boid16,Boid8,37.055
Boid17,Boid22,37.055
Boid18,Boid8,37.055
Boid19,Boid8,37.055
Boid20,Boid26,37.055
Boid21,Boid24,37.055
Boid22,Boid34,37.055
Boid23,Boid10,37.055
Boid24,Boid21,37.055
Boid25,Boid46,37.055
Boid26,Boid8,37.055
Boid27,Boid8,37.055
Boid28,Boid8,37.055
Boid29,Boid8,37.055
Boid30,Boid19,37.055
Boid31,Boid40,37.055
Boid32,Boid24,37.055
Boid33,Boid8,37.055
Boid34,Boid10,37.055
Boid35,Boid7,37.055
Boid36,Boid20,37.055
Boid37,Boid8,37.055
Boid38,Boid6,37.055
Boid39,Boid10,37.055
Boid40,Boid23,37.055
Boid41,Boid46,37.055
Boid42,Boid10,37.055
Boid43,Boid0,37.055
Boid44,Boid19,37.055
Boid45,Boid33,37.055
Boid46,Boid10,37.055
Boid47,Boid22,37.055
Boid48,Boid8,37.055
Boid49,Boid10,37.055
Boid0,Boid19,37.074
Boid1,Boid46,37.074
Boid2,Boid19,37.074
Boid3,Boid7,37.074
Boid4,Boid34,37.074
Boid5,Boid3,37.074
Boid6,Boid19,37.074
Boid7,Boid3,37.074
Boid8,Boid37,37.074
Boid9,Boid6,37.074
Boid10,Boid19,37.074
Boid11,Boid34,37.074
Boid12,Boid19,37.074
Boid13,Boid37,37.074
Boid14,Boid3,37.074
Boid15,Boid20,37.074
Boid16,Boid3,37.074
Boid17,Boid4,37.074
Boid18,Boid37,37.074
Boid19,Boid3,37.074
Boid20,Boid26,37.074
Boid21,Boid24,37.074
Boid22,Boid34,37.074
Boid23,Boid26,37.074
Boid24,Boid21,37.074
Boid25,Boid46,37.074
Boid26,Boid19,37.074
Boid27,Boid26,37.074
Boid28,Boid19,37.074
Boid29,Boid37,37.074
Boid30,Boid19,37.074
Boid31,Boid49,37.074
Boid32,Boid24,37.074
Boid33,Boid37,37.074
Boid34,Boid10,37.074
Boid35,Boid7,37.074
Boid36,Boid27,37.074
Boid37,Boid18,37.074
Boid38,Boid6,37.074
Boid39,Boid26,37.074
Boid40,Boid23,37.074
Boid41,Boid46,37.074
Boid42,Boid27,37.074
Boid43,Boid0,37.074
Boid44,Boid7,37.074
Boid45,Boid37,37.074
Boid46,Boid19,37.074
Boid47,Boid4,37.074
Boid48,Boid19,37.074
Boid49,Boid27,37.074
Boid0,Boid16,37.094
Boid1,Boid46,37.094
Boid2,Boid10,37.094
Boid3,Boid7,37.094
Boid4,Boid11,37.094
Boid5,Boid7,37.094
Boid6,Boid46,37.094
Boid7,Boid3,37.094
Boid8,Boid16,37.094
Boid9,Boid6,37.094
Boid10,Boid13,37.094
Boid11,Boid40,37.094
Boid12,Boid10,37.094
Boid13,Boid29,37.094
Boid14,Boid7,37.094
Boid15,Boid20,37.094
Boid16,Boid29,37.094
Boid17,Boid4,37.094
Boid18,Boid16,37.094
Boid19,Boid16,37.094
Boid20,Boid13,37.094
Boid21,Boid24,37.094
Boid22,Boid49,37.094
Boid23,Boid27,37.094
Boid24,Boid21,37.094
Boid25,Boid46,37.094
Boid26,Boid16,37.094
Boid27,Boid13,37.094
Boid28,Boid16,37.094
Boid29,Boid16,37.094
Boid30,Boid19,37.094
Boid31,Boid15,37.094
Boid32,Boid24,37.094
Boid33,Boid16,37.094
Boid34,Boid10,37.094
Boid35,Boid7,37.094
Boid36,Boid13,37.094
Boid37,Boid29,37.094
Boid38,Boid6,37.094
Boid39,Boid13,37.094
Boid40,Boid49,37.094
Boid41,Boid46,37.094
Boid42,Boid27,37.094
Boid43,Boid0,37.094
Boid44,Boid7,37.094
Boid45,Boid13,37.094
Boid46,Boid27,37.094
Boid47,Boid4,37.094
Boid48,Boid8,37.094
Boid49,Boid27,37.094
Boid0,Boid16,37.113
Boid1,Boid46,37.113
Boid2,Boid19,37.113
Boid3,Boid16,37.113
Boid4,Boid11,37.113
Boid5,Boid16,37.113
Boid6,Boid19,37.113
Boid7,Boid3,37.113
Boid8,Boid16,37.113
Boid9,Boid6,37.113
Boid10,Boid19,37.113
Boid11,Boid25,37.113
Boid12,Boid19,37.113
Boid13,Boid29,37.113
Boid14,Boid16,37.113
Boid15,Boid20,37.113
Boid16,Boid29,37.113
Boid17,Boid4,37.113
Boid18,Boid16,37.113
Boid19,Boid16,37.113
Boid20,Boid33,37.113
Boid21,Boid7,37.113
Boid22,Boid46,37.113
Boid23,Boid46,37.113
Boid24,Boid21,37.113
Boid25,Boid46,37.113
Boid26,Boid16,37.113
Boid27,Boid46,37.113
Boid28,Boid16,37.113
Boid29,Boid16,37.113
Boid30,Boid19,37.113
Boid31,Boid40,37.113
Boid32,Boid24,37.113
Boid33,Boid16,37.113
Boid34,Boid46,37.113
Boid35,Boid7,37.113
Boid36,Boid13,37.113
Boid37,Boid29,37.113
Boid38,Boid6,37.113
Boid39,Boid46,37.113
Boid40,Boid11,37.113
Boid41,Boid46,37.113
Boid42,Boid27,37.113
Boid43,Boid0,37.113
Boid44,Boid16,37.113
Boid45,Boid33,37.113
Boid46,Boid19,37.113
Boid47,Boid4,37.113
Boid48,Boid19,37.113
Boid49,Boid46,37.113
Boid0,Boid46,37.134
Boid1,Boid46,37.134
Boid2,Boid46,37.134
Boid3,Boid7,37.134
Boid4,Boid34,37.134
Boid5,Boid3,37.134
Boid6,Boid46,37.134
Boid7,Boid3,37.134
Boid8,Boid37,37.134
Boid9,Boid6,37.134
Boid10,Boid46,37.134
Boid11,Boid34,37.134
Boid12,Boid46,37.134
Boid13,Boid37,37.134
Boid14,Boid3,37.134
Boid15,Boid20,37.134
Boid16,Boid3,37.134
Boid17,Boid22,37.134
Boid18,Boid3,37.134
Boid19,Boid3,37.134
Boid20,Boid45,37.134
Boid21,Boid7,37.134
Boid22,Boid46,37.134
Boid23,Boid46,37.134
Boid24,Boid21,37.134
Boid25,Boid46,37.134
Boid26,Boid46,37.134
Boid27,Boid46,37.134
Boid28,Boid46,37.134
Boid29,Boid3,37.134
Boid30,Boid19,37.134
Boid31,Boid40,37.134
Boid32,Boid24,37.134
Boid33,Boid37,37.134
Boid34,Boid46,37.134
Boid35,Boid7,37.134
Boid36,Boid20,37.134
Boid37,Boid45,37.134
Boid38,Boid6,37.134
Boid39,Boid46,37.134
Boid40,Boid23,37.134
Boid41,Boid46,37.134
Boid42,Boid10,37.134
Boid43,Boid0,37.134
Boid44,Boid7,37.134
Boid45,Boid37,37.134
Boid46,Boid10,37.134
Boid47,Boid22,37.134
Boid48,Boid46,37.134
Boid49,Boid46,37.134
Boid0,Boid28,37.160
Boid1,Boid46,37.160
Boid2,Boid28,37.160
Boid3,Boid19,37.160
Boid4,Boid22,37.160
Boid5,Boid19,37.160
Boid6,Boid28,37.160
Boid7,Boid3,37.160
Boid8,Boid37,37.160
Boid9,Boid2,37.160
Boid10,Boid27,37.160
Boid11,Boid4,37.160
Boid12,Boid28,37.160
Boid13,Boid37,37.160
Boid14,Boid28,37.160
Boid15,Boid20,37.160
Boid16,Boid28,37.160
Boid17,Boid4,37.160
Boid18,Boid37,37.160
Boid19,Boid28,37.160
Boid20,Boid45,37.160
Boid21,Boid7,37.160
Boid22,Boid46,37.160
Boid23,Boid27,37.160
Boid24,Boid21,37.160
Boid25,Boid46,37.160
Boid26,Boid37,37.160
Boid27,Boid20,37.160
Boid28,Boid27,37.160
Boid29,Boid37,37.160
Boid30,Boid19,37.160
Boid31,Boid15,37.160
Boid32,Boid24,37.160
Boid33,Boid37,37.160
Boid34,Boid46,37.160
Boid35,Boid7,37.160
Boid36,Boid20,37.160
Boid37,Boid45,37.160
Boid38,Boid2,37.160
Boid39,Boid20,37.160
Boid40,Boid31,37.160
Boid41,Boid46,37.160
Boid42,Boid27,37.160
Boid43,Boid2,37.160
Boid44,Boid28,37.160
Boid45,Boid37,37.160
Boid46,Boid27,37.160
Boid47,Boid4,37.160
Boid48,Boid28,37.160
Boid49,Boid27,37.160
Boid0,Boid16,37.178
Boid1,Boid22,37.178
Boid2,Boid10,37.178
Boid3,Boid7,37.178
Boid4,Boid22,37.178
Boid5,Boid7,37.178
Boid6,Boid19,37.178
Boid7,Boid3,37.178
Boid8,Boid27,37.178
Boid9,Boid1,37.178
Boid10,Boid27,37.178
Boid11,Boid40,37.178
Boid12,Boid10,37.178
Boid13,Boid20,37.178
Boid14,Boid7,37.178
Boid15,Boid20,37.178
Boid16,Boid3,37.178
Boid17,Boid4,37.178
Boid18,Boid16,37.178
Boid19,Boid16,37.178
Boid20,Boid45,37.178
Boid21,Boid7,37.178
Boid22,Boid49,37.178
Boid23,Boid27,37.178
Boid24,Boid43,37.178
Boid25,Boid40,37.178
Boid26,Boid20,37.178
Boid27,Boid20,37.178
Boid28,Boid27,37.178
Boid29,Boid16,37.178
Boid30,Boid19,37.178
Boid31,Boid15,37.178
Boid32,Boid1,37.178
Boid33,Boid20,37.178
Boid34,Boid10,37.178
Boid35,Boid7,37.178
Boid36,Boid20,37.178
Boid37,Boid45,37.178
Boid38,Boid41,37.178
Boid39,Boid20,37.178
Boid40,Boid49,37.178
Boid41,Boid49,37.178
Boid42,Boid27,37.178
Boid43,Boid41,37.178
Boid44,Boid7,37.178
Boid45,Boid20,37.178
Boid46,Boid27,37.178
Boid47,Boid4,37.178
Boid48,Boid10,37.178
Boid49,Boid27,37.178
Boid0,Boid8,37.199
Boid1,Boid22,37.199
Boid2,Boid28,37.199
Boid3,Boid7,37.199
Boid4,Boid22,37.199
Boid5,Boid3,37.199
Boid6,Boid28,37.199
Boid7,Boid3,37.199
Boid8,Boid28,37.199
Boid9,Boid44,37.199
Boid10,Boid8,37.199
Boid11,Boid40,37.199
Boid12,Boid28,37.199
Boid13,Boid8,37.199
Boid14,Boid8,37.199
Boid15,Boid20,37.199
Boid16,Boid8,37.199
Boid17,Boid4,37.199
Boid18,Boid8,37.199
Boid19,Boid8,37.199
Boid20,Boid26,37.199
Boid21,Boid7,37.199
Boid22,Boid49,37.199
Boid23,Boid28,37.199
Boid24,Boid38,37.199
Boid25,Boid23,37.199
Boid26,Boid8,37.199
Boid27,Boid8,37.199
Boid28,Boid8,37.199
Boid29,Boid8,37.199
Boid30,Boid48,37.199
Boid31,Boid40,37.199
Boid32,Boid1,37.199
Boid33,Boid8,37.199
Boid34,Boid10,37.199
Boid35,Boid7,37.199
Boid36,Boid45,37.199
Boid37,Boid8,37.199
Boid38,Boid2,37.199
Boid39,Boid26,37.199
Boid40,Boid23,37.199
Boid41,Boid49,37.199
Boid42,Boid27,37.199
Boid43,Boid12,37.199
Boid44,Boid28,37.199
Boid45,Boid33,37.199
Boid46,Boid28,37.199
Boid47,Boid4,37.199
Boid48,Boid8,37.199
Boid49,Boid10,37.199
Boid0,Boid29,37.216
Boid1,Boid25,37.216
Boid2,Boid10,37.216
Boid3,Boid29,37.216
Boid4,Boid11,37.216
Boid5,Boid16,37.216
Boid6,Boid28,37.216
Boid7,Boid3,37.216
Boid8,Boid29,37.216
Boid9,Boid1,37.216
Boid10,Boid8,37.216
Boid11,Boid25,37.216
Boid12,Boid10,37.216
Boid13,Boid29,37.216
Boid14,Boid29,37.216
Boid15,Boid20,37.216
Boid16,Boid29,37.216
Boid17,Boid4,37.216
Boid18,Boid29,37.216
Boid19,Boid29,37.216
Boid20,Boid33,37.216
Boid21,Boid7,37.216
Boid22,Boid11,37.216
Boid23,Boid27,37.216
Boid24,Boid32,37.216
Boid25,Boid11,37.216
Boid26,Boid29,37.216
Boid27,Boid8,37.216
Boid28,Boid29,37.216
Boid29,Boid37,37.216
Boid30,Boid1,37.216
Boid31,Boid40,37.216
Boid32,Boid1,37.216
Boid33,Boid29,37.216
Boid34,Boid10,37.216
Boid35,Boid7,37.216
Boid36,Boid27,37.216
Boid37,Boid29,37.216
Boid38,Boid1,37.216
Boid39,Boid27,37.216
Boid40,Boid11,37.216
Boid41,Boid25,37.216
Boid42,Boid27,37.216
Boid43,Boid1,37.216
Boid44,Boid16,37.216
Boid45,Boid37,37.216
Boid46,Boid27,37.216
Boid47,Boid4,37.216
Boid48,Boid8,37.216
Boid49,Boid27,37.216
Boid0,Boid28,37.238
Boid1,Boid34,37.238
Boid2,Boid28,37.238
Boid3,Boid18,37.238
Boid4,Boid34,37.238
Boid5,Boid7,37.238
Boid6,Boid28,37.238
Boid7,Boid3,37.238
Boid8,Boid18,37.238
