Boid,Speed
Boid55,3.439858,21.70255
Boid56,2.176196,21.70255
Boid57,2.093426,21.70255
Boid58,3.58386,21.70255
Boid59,3.920318,21.70255
Boid60,2.993121,21.70255
Boid61,2.491238,21.70255
Boid62,3.497352,21.70255
Boid63,4.363849,21.70255
Boid64,3.024986,21.70255
Boid65,3.900704,21.70255
Boid66,4.633229,21.70255
Boid67,3.423074,21.70255
Boid68,4.424648,21.70255
Boid69,2.56478,21.70255
Boid70,2.857783,21.70255
Boid71,4.248149,21.70255
Boid72,4.172523,21.70255
Boid73,4.617284,21.70255
Boid74,3.116275,21.70255
Boid75,1.157835,21.70255
Boid76,2.146406,21.70255
Boid77,2.885599,21.70255
Boid78,3.291103,21.70255
Boid79,3.367375,21.70255
Boid80,1.700635,21.70255
Boid81,2.676366,21.70255
Boid82,1.330919,21.70255
Boid83,3.336046,21.70255
Boid84,4.287249,21.70255
Boid85,2.135231,21.70255
Boid86,3.414857,21.70255
Boid87,3.55654,21.70255
Boid88,1.693446,21.70255
Boid89,2.945795,21.70255
Boid90,3.31008,21.70255
Boid91,3.827443,21.70255
Boid92,4.326161,21.70255
Boid93,2.78504,21.70255
Boid94,3.521383,21.70255
Boid95,2.968851,21.70255
Boid96,4.474912,21.70255
Boid97,1.083609,21.70255
Boid98,1.359302,21.70255
Boid99,1.312418,21.70255
Boid100,1.328115,21.70255
Boid101,3.508674,21.70255
Boid102,4.56128,21.70255
Boid103,4.886488,21.70255
Boid104,1.642471,21.70255
Boid105,1.493198,21.70255
Boid106,4.045125,21.70255
Boid107,3.545021,21.70255
Boid108,3.840796,21.70255
Boid109,3.801098,21.70255
Boid110,2.059366,21.70255
Boid111,3.944626,21.70255
Boid112,2.294918,21.70255
Boid113,2.115826,21.70255
Boid114,2.055389,21.70255
Boid115,4.314126,21.70255
Boid116,3.578482,21.70255
Boid117,2.261724,21.70255
Boid118,3.806303,21.70255
Boid119,2.931146,21.70255
Boid120,2.696695,21.70255
Boid121,4.776021,21.70255
Boid122,3.951488,21.70255
Boid123,4.461359,21.70255
Boid124,3.076046,21.70255
Boid125,3.05277,21.70255
Boid126,4.832074,21.70255
Boid127,2.299805,21.70255
Boid128,1.971911,21.70255
Boid129,1.59773,21.70255
Boid130,1.427188,21.70255
Boid131,2.917718,21.70255
Boid132,1.100695,21.70255
Boid133,3.650216,21.70255
Boid134,3.719422,21.70255
Boid135,1.28442,21.70255
Boid136,3.885717,21.70255
Boid137,1.567619,21.70255
Boid138,3.368451,21.70255
Boid139,3.61964,21.70255
Boid140,3.631279,21.70255
Boid141,4.556784,21.70255
Boid142,4.930112,21.70255
Boid143,1.181604,21.70255
Boid144,1.869293,21.70255
Boid145,4.175785,21.70255
Boid146,4.509438,21.70255
Boid147,2.530878,21.70255
Boid148,2.770158,21.70255
Boid149,2.556002,21.70255
Boid150,1.855751,21.70255
Boid151,3.055682,21.70255
Boid152,1.216422,21.70255
Boid153,1.53068,21.70255
Boid154,1.421465,21.70255
Boid155,3.034458,21.70255
Boid156,1.10553,21.70255
Boid157,2.372357,21.70255
Boid158,3.792139,21.70255
Boid159,4.999578,21.70255
Boid160,4.906378,21.70255
Boid161,2.243244,21.70255
Boid162,1.847645,21.70255
Boid163,2.382314,21.70255
Boid164,4.236464,21.70255
Boid165,3.466103,21.70255
Boid166,2.353745,21.70255
Boid167,3.401525,21.70255
Boid168,3.63937,21.70255
Boid169,2.969704,21.70255
Boid170,3.028412,21.70255
Boid171,2.686384,21.70255
Boid172,1.414687,21.70255
Boid173,4.056255,21.70255
Boid174,2.460063,21.70255
Boid175,2.99195,21.70255
Boid176,1.398433,21.70255
Boid177,1.649388,21.70255
Boid178,3.554624,21.70255
Boid179,2.285582,21.70255
Boid180,4.103107,21.70255
Boid181,2.38939,21.70255
Boid182,4.163127,21.70255
Boid183,3.243791,21.70255
Boid184,2.850738,21.70255
Boid185,3.964617,21.70255
Boid186,2.717369,21.70255
Boid187,3.50341,21.70255
Boid188,4.723345,21.70255
Boid189,3.136147,21.70255
Boid190,3.175794,21.70255
Boid191,2.243447,21.70255
Boid192,4.877756,21.70255
Boid193,4.133832,21.70255
Boid194,2.826009,21.70255
Boid195,2.322428,21.70255
Boid196,3.750377,21.70255
Boid197,1.004742,21.70255
Boid198,3.852975,21.70255
Boid199,1.363803,21.70255
Boid200,1.618133,21.70255
Boid201,3.066024,21.70255
Boid202,4.430558,21.70255
Boid203,1.856484,21.70255
Boid204,4.561587,21.70255
Boid205,4.769702,21.70255
Boid206,3.726438,21.70255
Boid207,1.969279,21.70255
Boid208,2.355487,21.70255
Boid209,2.9409,21.70255
Boid210,4.995124,21.70255
Boid211,4.603519,21.70255
Boid212,3.332726,21.70255
Boid213,4.641002,21.70255
Boid214,4.830422,21.70255
Boid215,4.408443,21.70255
Boid216,2.572228,21.70255
Boid217,3.300216,21.70255
Boid218,4.607015,21.70255
Boid219,1.990725,21.70255
Boid220,1.896278,21.70255
Boid221,1.339573,21.70255
Boid222,1.762249,21.70255
Boid223,3.368684,21.70255
Boid224,1.934908,21.70255
Boid225,4.748399,21.70255
Boid226,3.564049,21.70255
Boid227,1.669202,21.70255
Boid228,2.812249,21.70255
Boid229,4.01439,21.70255
Boid230,3.94775,21.70255
Boid231,3.238324,21.70255
Boid232,3.455598,21.70255
Boid233,2.350908,21.70255
Boid234,2.750193,21.70255
Boid235,2.895484,21.70255
Boid236,1.228067,21.70255
Boid237,2.297053,21.70255
Boid238,1.205072,21.70255
Boid239,4.853788,21.70255
Boid240,4.311106,21.70255
Boid241,1.824954,21.70255
Boid242,3.549208,21.70255
Boid243,1.775169,21.70255
Boid244,1.640383,21.70255
Boid245,2.578573,21.70255
Boid246,1.834185,21.70255
Boid247,4.872373,21.70255
Boid248,2.602224,21.70255
Boid249,1.366434,21.70255
Boid0,2.366913,21.76285
Boid1,2.709386,21.76285
Boid2,4.582565,21.76285
Boid3,2.854647,21.76285
Boid4,3.176922,21.76285
Boid5,1.496333,21.76285
Boid6,3.184346,21.76285
Boid7,4.420724,21.76285
Boid8,4.73573,21.76285
Boid9,3.698691,21.76285
Boid10,3.298343,21.76285
Boid11,4.193755,21.76285
Boid12,4.916252,21.76285
Boid13,4.436693,21.76285
Boid14,3.327111,21.76285
Boid15,2.509996,21.76285
Boid16,2.250018,21.76285
Boid17,4.821404,21.76285
Boid18,3.36931,21.76285
Boid19,4.209811,21.76285
Boid20,4.677313,21.76285
Boid21,1.631514,21.76285
Boid22,3.0678,21.76285
Boid23,4.933642,21.76285
Boid24,2.031938,21.76285
Boid25,1.093643,21.76285
Boid26,2.019478,21.76285
Boid27,4.646115,21.76285
Boid28,4.772194,21.76285
Boid29,1.03828,21.76285
Boid30,4.737568,21.76285
Boid31,3.184598,21.76285
Boid32,3.59309,21.76285
Boid33,1.509695,21.76285
Boid34,2.196729,21.76285
Boid35,1.014401,21.76285
Boid36,3.911023,21.76285
Boid37,4.742947,21.76285
Boid38,4.382123,21.76285
Boid39,2.553877,21.76285
Boid40,1.741784,21.76285
Boid41,1.152829,21.76285
Boid42,3.536448,21.76285
Boid43,3.970725,21.76285
Boid44,2.354576,21.76285
Boid45,4.794769,21.76285
Boid46,4.514443,21.76285
Boid47,2.199034,21.76285
Boid48,4.142525,21.76285
Boid49,1.894448,21.76285
Boid50,4.44526,21.76285
Boid51,2.571072,21.76285
Boid52,1.789424,21.76285
Boid53,4.771309,21.76285
Boid54,3.26836,21.76285
Boid55,1.109653,21.76285
Boid56,2.452009,21.76285
Boid57,1.300835,21.76285
Boid58,4.814976,21.76285
Boid59,4.605382,21.76285
Boid60,2.996425,21.76285
Boid61,4.651607,21.76285
Boid62,4.759378,21.76285
Boid63,4.743309,21.76285
Boid64,4.318681,21.76285
Boid65,4.951869,21.76285
Boid66,4.976537,21.76285
Boid67,2.147929,21.76285
Boid68,4.1994,21.76285
Boid69,1.187449,21.76285
Boid70,2.032195,21.76285
Boid71,3.249544,21.76285
Boid72,1.922982,21.76285
Boid73,4.988357,21.76285
Boid74,4.82226,21.76285
Boid75,4.406416,21.76285
Boid76,4.44874,21.76285
Boid77,3.311069,21.76285
Boid78,2.188263,21.76285
Boid79,2.099313,21.76285
Boid80,1.12479,21.76285
Boid81,2.229138,21.76285
Boid82,4.306945,21.76285
Boid83,2.739038,21.76285
Boid84,4.988023,21.76285
Boid85,2.10987,21.76285
Boid86,2.150064,21.76285
Boid87,2.920397,21.76285
Boid88,3.324682,21.76285
Boid89,1.908882,21.76285
Boid90,3.018279,21.76285
Boid91,2.107096,21.76285
Boid92,4.297336,21.76285
Boid93,2.306342,21.76285
Boid94,3.338118,21.76285
Boid95,3.601564,21.76285
Boid96,2.922261,21.76285
Boid97,1.593678,21.76285
Boid98,2.314904,21.76285
Boid99,1.797638,21.76285
Boid100,2.591192,21.76285
Boid101,3.161936,21.76285
Boid102,3.71999,21.76285
Boid103,2.160616,21.76285
Boid104,3.088532,21.76285
Boid105,3.963484,21.76285
Boid106,3.061994,21.76285
Boid107,2.369523,21.76285
Boid108,2.014239,21.76285
Boid109,4.689221,21.76285
Boid110,2.223793,21.76285
Boid111,3.867525,21.76285
Boid112,2.438541,21.76285
Boid113,3.165758,21.76285
Boid114,1.065554,21.76285
Boid115,3.377359,21.76285
Boid116,4.86875,21.76285
Boid117,2.84936,21.76285
Boid118,1.367806,21.76285
Boid119,3.642124,21.76285
Boid120,2.094813,21.76285
Boid121,4.508938,21.76285
Boid122,2.286065,21.76285
Boid123,1.707379,21.76285
Boid124,2.496423,21.76285
Boid125,3.646481,21.76285
Boid126,2.672844,21.76285
Boid127,2.606319,21.76285
Boid128,1.819014,21.76285
Boid129,2.829183,21.76285
Boid130,3.062238,21.76285
Boid131,1.162318,21.76285
Boid132,2.39874,21.76285
Boid133,3.136777,21.76285
Boid134,3.715463,21.76285
Boid135,1.170418,21.76285
Boid136,2.745386,21.76285
Boid137,2.492075,21.76285
Boid138,2.24188,21.76285
Boid139,2.607825,21.76285
Boid140,4.88952,21.76285
Boid141,1.941666,21.76285
Boid142,3.534334,21.76285
Boid143,4.380986,21.76285
Boid144,4.080639,21.76285
Boid145,1.472858,21.76285
Boid146,1.382764,21.76285
Boid147,1.429388,21.76285
Boid148,1.963494,21.76285
Boid149,3.196066,21.76285
Boid150,4.38421,21.76285
Boid151,2.950971,21.76285
Boid152,4.828723,21.76285
Boid153,4.466489,21.76285
Boid154,2.51819,21.76285
Boid155,2.746837,21.76285
Boid156,4.84568,21.76285
Boid157,2.476213,21.76285
Boid158,4.896511,21.76285
Boid159,3.029361,21.76285
Boid160,1.267175,21.76285
Boid161,4.623113,21.76285
Boid162,4.14321,21.76285
Boid163,1.597245,21.76285
Boid164,3.122881,21.76285
Boid165,4.475292,21.76285
Boid166,2.253192,21.76285
Boid167,3.874841,21.76285
Boid168,3.58502,21.76285
Boid169,1.622935,21.76285
Boid170,3.850239,21.76285
Boid171,3.951534,21.76285
Boid172,1.531433,21.76285
Boid173,2.381397,21.76285
Boid174,4.993187,21.76285
Boid175,1.712438,21.76285
Boid176,1.4477,21.76285
Boid177,2.867556,21.76285
Boid178,1.055815,21.76285
Boid179,1.785872,21.76285
Boid180,2.206759,21.76285
Boid181,2.950332,21.76285
Boid182,1.797292,21.76285
Boid183,4.341796,21.76285
Boid184,2.703688,21.76285
Boid185,2.263612,21.76285
Boid186,1.585896,21.76285
Boid187,4.004371,21.76285
Boid188,4.086826,21.76285
Boid189,2.79551,21.76285
Boid190,2.731086,21.76285
Boid191,3.867817,21.76285
Boid192,1.701834,21.76285
Boid193,3.437876,21.76285
Boid194,1.222248,21.76285
Boid195,3.638239,21.76285
Boid196,2.510661,21.76285
Boid197,2.864563,21.76285
Boid198,1.831018,21.76285
Boid199,3.64936,21.76285
Boid200,3.990068,21.76285
Boid201,2.607317,21.76285
Boid202,3.921314,21.76285
Boid203,4.725786,21.76285
Boid204,3.178722,21.76285
Boid205,4.583475,21.76285
Boid206,2.531245,21.76285
Boid207,3.949939,21.76285
Boid208,1.123523,21.76285
Boid209,2.59229,21.76285
Boid210,2.717652,21.76285
Boid211,2.382992,21.76285
Boid212,4.468982,21.76285
Boid213,2.740613,21.76285
Boid214,1.76073,21.76285
Boid215,2.011747,21.76285
Boid216,1.816802,21.76285
Boid217,4.029149,21.76285
Boid218,3.380548,21.76285
Boid219,2.754722,21.76285
Boid220,4.200033,21.76285
Boid221,2.447944,21.76285
Boid222,2.824193,21.76285
Boid223,4.534517,21.76285
Boid224,3.358577,21.76285
Boid225,2.992891,21.76285
Boid226,1.956516,21.76285
Boid227,3.00775,21.76285
Boid228,1.124085,21.76285
Boid229,1.068688,21.76285
Boid230,2.931382,21.76285
Boid231,4.672203,21.76285
Boid232,1.894591,21.76285
Boid233,2.84535,21.76285
Boid234,3.781776,21.76285
Boid235,2.750788,21.76285
Boid236,3.054823,21.76285
Boid237,4.808023,21.76285
Boid238,3.292664,21.76285
Boid239,1.030367,21.76285
Boid240,2.11329,21.76285
Boid241,3.039742,21.76285
Boid242,4.319448,21.76285
Boid243,2.429023,21.76285
Boid244,4.976313,21.76285
Boid245,2.674787,21.76285
Boid246,4.337503,21.76285
Boid247,3.906161,21.76285
Boid248,4.215219,21.76285
Boid249,2.676269,21.76285
Boid0,4.295414,21.82307
Boid1,4.049916,21.82307
Boid2,3.345364,21.82307
Boid3,4.747892,21.82307
Boid4,1.954528,21.82307
Boid5,4.558802,21.82307
Boid6,1.813919,21.82307
Boid7,2.02196,21.82307
Boid8,2.690193,21.82307
Boid9,2.361608,21.82307
Boid10,1.833315,21.82307
Boid11,2.9714,21.82307
Boid12,3.172502,21.82307
Boid13,1.436674,21.82307
Boid14,3.395087,21.82307
Boid15,4.189913,21.82307
Boid16,1.827788,21.82307
Boid17,4.879562,21.82307
Boid18,2.609386,21.82307
Boid19,1.046657,21.82307
Boid20,3.345239,21.82307
Boid21,2.64212,21.82307
Boid22,4.640836,21.82307
Boid23,2.320256,21.82307
Boid24,3.144068,21.82307
Boid25,1.02258,21.82307
Boid26,1.860312,21.82307
Boid27,4.646209,21.82307
Boid28,3.787169,21.82307
Boid29,2.20535,21.82307
Boid30,1.101762,21.82307
Boid31,3.785155,21.82307
Boid32,2.128859,21.82307
Boid33,4.560164,21.82307
Boid34,2.522621,21.82307
Boid35,3.280745,21.82307
Boid36,1.056267,21.82307
Boid37,3.33659,21.82307
Boid38,2.293842,21.82307
Boid39,2.840841,21.82307
Boid40,1.040149,21.82307
Boid41,2.775884,21.82307
Boid42,4.674012,21.82307
Boid43,3.337319,21.82307
Boid44,3.277844,21.82307
Boid45,1.046124,21.82307
Boid46,1.938811,21.82307
Boid47,3.711672,21.82307
Boid48,2.613103,21.82307
Boid49,4.404039,21.82307
Boid50,2.323695,21.82307
Boid51,3.981179,21.82307
Boid52,2.388706,21.82307
Boid53,4.519057,21.82307
Boid54,4.002186,21.82307
Boid55,3.376041,21.82307
Boid56,1.609375,21.82307
Boid57,3.326739,21.82307
Boid58,1.478021,21.82307
Boid59,1.529294,21.82307
Boid60,1.794219,21.82307
Boid61,4.339456,21.82307
Boid62,2.179856,21.82307
Boid63,2.984958,21.82307
Boid64,3.65109,21.82307
Boid65,4.831364,21.82307
Boid66,1.54575,21.82307
Boid67,4.322384,21.82307
Boid68,1.269937,21.82307
Boid69,4.43206,21.82307
Boid70,1.853455,21.82307
Boid71,1.899136,21.82307
Boid72,4.280112,21.82307
Boid73,1.754609,21.82307
Boid74,1.875417,21.82307
Boid75,1.771215,21.82307
Boid76,2.746371,21.82307
Boid77,4.608798,21.82307
Boid78,3.144994,21.82307
Boid79,1.584264,21.82307
Boid80,1.993577,21.82307
Boid81,3.265979,21.82307
Boid82,4.082971,21.82307
Boid83,1.087818,21.82307
Boid84,4.166839,21.82307
Boid85,3.928945,21.82307
Boid86,3.135681,21.82307
Boid87,1.757725,21.82307
Boid88,4.587387,21.82307
Boid89,4.83461,21.82307
Boid90,1.531769,21.82307
Boid91,2.188173,21.82307
Boid92,2.581564,21.82307
Boid93,1.03445,21.82307
Boid94,1.926771,21.82307
Boid95,3.676639,21.82307
Boid96,3.766607,21.82307
Boid97,2.372259,21.82307
Boid98,1.998496,21.82307
Boid99,1.800228,21.82307
Boid100,3.931225,21.82307
Boid101,3.956796,21.82307
Boid102,4.550673,21.82307
Boid103,3.204545,21.82307
Boid104,4.635429,21.82307
Boid105,2.484277,21.82307
Boid106,1.195014,21.82307
Boid107,4.521153,21.82307
Boid108,3.993447,21.82307
Boid109,3.683698,21.82307
Boid110,1.292952,21.82307
Boid111,4.898247,21.82307
Boid112,1.669252,21.82307
Boid113,2.487061,21.82307
Boid114,4.07277,21.82307
Boid115,1.736391,21.82307
Boid116,1.18861,21.82307
Boid117,4.721776,21.82307
Boid118,1.453398,21.82307
Boid119,4.595208,21.82307
Boid120,1.484768,21.82307
Boid121,4.325679,21.82307
Boid122,3.722341,21.82307
Boid123,3.851271,21.82307
Boid124,2.872496,21.82307
Boid125,1.09571,21.82307
Boid126,4.87278,21.82307
Boid127,3.281734,21.82307
Boid128,3.900925,21.82307
Boid129,4.004576,21.82307
Boid130,3.286222,21.82307
Boid131,2.540032,21.82307
Boid132,2.873476,21.82307
Boid133,3.930231,21.82307
Boid134,1.254507,21.82307
Boid135,2.59109,21.82307
Boid136,1.032113,21.82307
Boid137,4.741061,21.82307
Boid138,2.213815,21.82307
Boid139,3.794411,21.82307
Boid140,4.727039,21.82307
Boid141,1.895608,21.82307
Boid142,3.79542,21.82307
Boid143,4.012957,21.82307
Boid144,3.530837,21.82307
Boid145,2.221715,21.82307
Boid146,1.064235,21.82307
Boid147,1.789726,21.82307
Boid148,3.858489,21.82307
Boid149,3.836695,21.82307
Boid150,2.797451,21.82307
Boid151,4.357179,21.82307
Boid152,4.574367,21.82307
Boid153,4.72725,21.82307
Boid154,1.48353,21.82307
Boid155,1.237889,21.82307
Boid156,2.023065,21.82307
Boid157,4.035445,21.82307
Boid158,1.753725,21.82307
Boid159,1.598448,21.82307
Boid160,3.868786,21.82307
Boid161,2.512435,21.82307
Boid162,2.613917,21.82307
Boid163,3.494646,21.82307
Boid164,4.251763,21.82307
Boid165,2.22212,21.82307
Boid166,1.907247,21.82307
Boid167,4.39386,21.82307
Boid168,3.079698,21.82307
Boid169,2.161311,21.82307
Boid170,1.663489,21.82307
Boid171,3.686229,21.82307
Boid172,3.320407,21.82307
Boid173,2.988814,21.82307
Boid174,1.224641,21.82307
Boid175,4.515922,21.82307
Boid176,4.676988,21.82307
Boid177,1.687372,21.82307
Boid178,3.948512,21.82307
Boid179,3.011207,21.82307
Boid180,4.244055,21.82307
Boid181,4.230426,21.82307
Boid182,1.803009,21.82307
Boid183,4.862507,21.82307
Boid184,2.860716,21.82307
Boid185,1.826797,21.82307
Boid186,2.385945,21.82307
Boid187,3.318876,21.82307
Boid188,2.364534,21.82307
Boid189,2.01814,21.82307
Boid190,4.638951,21.82307
Boid191,3.29655,21.82307
Boid192,4.240811,21.82307
Boid193,3.638251,21.82307
Boid194,1.739126,21.82307
Boid195,2.478862,21.82307
Boid196,3.746797,21.82307
Boid197,4.635719,21.82307
Boid198,4.893213,21.82307
Boid199,2.542956,21.82307
Boid200,3.117761,21.82307
Boid201,1.381758,21.82307
Boid202,2.575412,21.82307
Boid203,1.432083,21.82307
Boid204,1.186111,21.82307
Boid205,2.235013,21.82307
Boid206,3.709243,21.82307
Boid207,3.187945,21.82307
Boid208,3.301396,21.82307
Boid209,4.466863,21.82307
Boid210,1.170786,21.82307
Boid211,4.736567,21.82307
Boid212,4.378701,21.82307
Boid213,4.495176,21.82307
Boid214,3.333436,21.82307
Boid215,1.639699,21.82307
Boid216,1.340615,21.82307
Boid217,3.557236,21.82307
Boid218,1.106687,21.82307
Boid219,3.002711,21.82307
Boid220,1.775649,21.82307
Boid221,2.048825,21.82307
Boid222,4.591485,21.82307
Boid223,1.617036,21.82307
Boid224,2.425146,21.82307
Boid225,3.048282,21.82307
Boid226,4.451313,21.82307
Boid227,2.23855,21.82307
Boid228,2.719579,21.82307
Boid229,1.598692,21.82307
Boid230,1.125201,21.82307
Boid231,2.018072,21.82307
Boid232,3.929749,21.82307
Boid233,4.290615,21.82307
Boid234,3.418557,21.82307
Boid235,3.707684,21.82307
Boid236,1.165673,21.82307
Boid237,3.145869,21.82307
Boid238,4.442866,21.82307
Boid239,1.692964,21.82307
Boid240,4.391072,21.82307
Boid241,2.346443,21.82307
Boid242,3.864588,21.82307
Boid243,2.464925,21.82307
Boid244,1.789624,21.82307
Boid245,2.395437,21.82307
Boid246,3.267665,21.82307
Boid247,2.206746,21.82307
Boid248,2.177017,21.82307
Boid249,1.435039,21.82307
Boid0,2.64072,21.8847
Boid1,2.953938,21.8847
Boid2,2.426006,21.8847
Boid3,4.177445,21.8847
Boid4,4.616252,21.8847
Boid5,3.435318,21.8847
Boid6,2.135903,21.8847
Boid7,2.933674,21.8847
Boid8,1.291894,21.8847
Boid9,4.721144,21.8847
Boid10,3.89578,21.8847
Boid11,4.931249,21.8847
Boid12,4.646311,21.8847
Boid13,1.705606,21.8847
Boid14,1.341881,21.8847
Boid15,1.577939,21.8847
Boid16,4.123179,21.8847
Boid17,2.951011,21.8847
Boid18,2.331493,21.8847
Boid19,1.729218,21.8847
Boid20,3.919621,21.8847
Boid21,2.584727,21.8847
Boid22,3.887826,21.8847
Boid23,3.48684,21.8847
Boid24,2.143125,21.8847
Boid25,2.206037,21.8847
Boid26,3.904973,21.8847
Boid27,4.282933,21.8847
Boid28,2.744132,21.8847
Boid29,4.189739,21.8847
Boid30,4.072814,21.8847
Boid31,4.175229,21.8847
Boid32,1.075405,21.8847
Boid33,1.963786,21.8847
Boid34,4.053709,21.8847
Boid35,3.97759,21.8847
Boid36,1.023052,21.8847
Boid37,2.811445,21.8847
Boid38,2.99485,21.8847
Boid39,1.399626,21.8847
Boid40,2.317212,21.8847
Boid41,2.953983,21.8847
Boid42,3.551322,21.8847
Boid43,3.789577,21.8847
Boid44,4.801475,21.8847
Boid45,4.595966,21.8847
Boid46,1.33535,21.8847
Boid47,4.725731,21.8847
Boid48,1.976342,21.8847
Boid49,1.780256,21.8847
Boid50,4.280573,21.8847
Boid51,1.887299,21.8847
Boid52,3.131367,21.8847
Boid53,1.489679,21.8847
Boid54,4.842944,21.8847
Boid55,4.004521,21.8847
Boid56,3.551101,21.8847
Boid57,4.026552,21.8847
Boid58,3.521708,21.8847
Boid59,4.487841,21.8847
Boid60,1.157911,21.8847
Boid61,4.264041,21.8847
Boid62,4.663968,21.8847
Boid63,2.641171,21.8847
Boid64,4.364513,21.8847
Boid65,1.235062,21.8847
Boid66,2.951294,21.8847
Boid67,3.880366,21.8847
Boid68,3.924503,21.8847
Boid69,2.504217,21.8847
Boid70,2.871725,21.8847
Boid71,4.090116,21.8847
Boid72,4.959249,21.8847
Boid73,1.916679,21.8847
Boid74,2.368615,21.8847
Boid75,4.454014,21.8847
Boid76,2.768754,21.8847
Boid77,4.486193,21.8847
Boid78,4.254288,21.8847
Boid79,3.536944,21.8847
Boid80,3.008938,21.8847
Boid81,4.180719,21.8847
Boid82,4.172239,21.8847
Boid83,1.678582,21.8847
Boid84,2.239551,21.8847
Boid85,2.370979,21.8847
Boid86,1.029498,21.8847
Boid87,2.451213,21.8847
Boid88,4.9231,21.8847
Boid89,3.031124,21.8847
Boid90,2.116102,21.8847
Boid91,1.808089,21.8847
Boid92,1.835766,21.8847
Boid93,1.208989,21.8847
Boid94,3.086705,21.8847
Boid95,1.97503,21.8847
Boid96,3.944459,21.8847
Boid97,2.89851,21.8847
Boid98,3.632531,21.8847
Boid99,2.924136,21.8847
Boid100,4.051867,21.8847
Boid101,4.02881,21.8847
Boid102,2.997455,21.8847
Boid103,3.514637,21.8847
Boid104,1.867996,21.8847
Boid105,3.161232,21.8847
Boid106,4.095266,21.8847
Boid107,4.712638,21.8847
Boid108,1.582467,21.8847
Boid109,4.564411,21.8847
Boid110,4.025479,21.8847
Boid111,2.998727,21.8847
Boid112,1.964054,21.8847
Boid113,3.780922,21.8847
Boid114,4.519238,21.8847
Boid115,1.545863,21.8847
Boid116,1.724381,21.8847
Boid117,1.282465,21.8847
Boid118,2.729214,21.8847
Boid119,3.131725,21.8847
Boid120,1.874659,21.8847
Boid121,2.784118,21.8847
Boid122,1.74728,21.8847
Boid123,1.846341,21.8847
Boid124,3.944736,21.8847
Boid125,1.773587,21.8847
Boid126,3.164755,21.8847
Boid127,4.241926,21.8847
Boid128,4.428599,21.8847
Boid129,1.035575,21.8847
Boid130,4.979148,21.8847
Boid131,4.239347,21.8847
Boid132,4.919152,21.8847
Boid133,2.554003,21.8847
Boid134,3.632969,21.8847
Boid135,1.596414,21.8847
Boid136,3.993953,21.8847
Boid137,4.551257,21.8847
Boid138,4.987322,21.8847
Boid139,3.411937,21.8847
Boid140,4.640085,21.8847
Boid141,2.500403,21.8847
Boid142,1.163711,21.8847
Boid143,2.422308,21.8847
Boid144,3.354893,21.8847
Boid145,2.205079,21.8847
Boid146,2.46024,21.8847
Boid147,2.462667,21.8847
Boid148,4.697809,21.8847
Boid149,2.528779,21.8847
Boid150,1.263703,21.8847
Boid151,2.051302,21.8847
Boid152,1.490054,21.8847
Boid153,3.490201,21.8847
Boid154,4.370643,21.8847
Boid155,4.965788,21.8847
Boid156,1.750547,21.8847
Boid157,1.791604,21.8847
Boid158,2.449489,21.8847
Boid159,4.393854,21.8847
Boid160,4.905417,21.8847
Boid161,3.550252,21.8847
Boid162,4.857121,21.8847
Boid163,3.226754,21.8847
Boid164,3.796406,21.8847
Boid165,1.225486,21.8847
Boid166,1.017054,21.8847
Boid167,2.78489,21.8847
Boid168,2.284625,21.8847
Boid169,1.983123,21.8847
Boid170,4.220374,21.8847
Boid171,2.355203,21.8847
Boid172,4.376453,21.8847
Boid173,3.69276,21.8847
Boid174,2.683339,21.8847
Boid175,4.243042,21.8847
Boid176,3.339822,21.8847
Boid177,1.119187,21.8847
Boid178,4.485085,21.8847
Boid179,1.451061,21.8847
Boid180,4.907061,21.8847
Boid181,2.680276,21.8847
Boid182,4.25145,21.8847
Boid183,2.900651,21.8847
Boid184,1.328201,21.8847
Boid185,4.29258,21.8847
Boid186,3.92336,21.8847
Boid187,4.715618,21.8847
Boid188,2.565183,21.8847
Boid189,1.802979,21.8847
Boid190,2.179981,21.8847
Boid191,2.898544,21.8847
Boid192,1.533679,21.8847
Boid193,3.535817,21.8847
Boid194,3.409858,21.8847
Boid195,3.29686,21.8847
Boid196,2.196851,21.8847
Boid197,4.664186,21.8847
Boid198,2.705364,21.8847
Boid199,4.96193,21.8847
Boid200,3.828377,21.8847
Boid201,4.500804,21.8847
Boid202,4.985712,21.8847
Boid203,3.731737,21.8847
Boid204,3.448129,21.8847
Boid205,3.818706,21.8847
Boid206,4.675511,21.8847
Boid207,2.216645,21.8847
Boid208,1.93175,21.8847
Boid209,4.468864,21.8847
Boid210,2.526292,21.8847
Boid211,4.279342,21.8847
Boid212,4.453401,21.8847
Boid213,2.563636,21.8847
Boid214,2.743283,21.8847
Boid215,1.832824,21.8847
Boid216,1.447815,21.8847
Boid217,3.462471,21.8847
Boid218,2.210242,21.8847
Boid219,2.852573,21.8847
Boid220,4.334615,21.8847
Boid221,1.229399,21.8847
Boid222,4.483108,21.8847
Boid223,3.558968,21.8847
Boid224,2.056955,21.8847
Boid225,1.136014,21.8847
Boid226,1.049613,21.8847
Boid227,2.926579,21.8847
Boid228,3.479184,21.8847
Boid229,4.330814,21.8847
Boid230,3.008834,21.8847
Boid231,3.179561,21.8847
Boid232,4.93254,21.8847
Boid233,2.178732,21.8847
Boid234,4.346837,21.8847
Boid235,2.709928,21.8847
Boid236,1.05666,21.8847
